"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0005102","MF","GO:0005102","signaling receptor binding",164,0.334632730295916,1.78393718467976,0.000102124183006536,0.0147591662190202,0.0127669317066167,907,"tags=51%, list=34%, signal=36%","ENSG00000124882/ENSG00000211897/ENSG00000180347/ENSG00000211895/ENSG00000109321/ENSG00000211890/ENSG00000189056/ENSG00000132465/ENSG00000211892/ENSG00000211896/ENSG00000164220/ENSG00000150594/ENSG00000163285/ENSG00000173714/ENSG00000078098/ENSG00000006016/ENSG00000162804/ENSG00000184995/ENSG00000133067/ENSG00000162892/ENSG00000181374/ENSG00000108375/ENSG00000153064/ENSG00000185652/ENSG00000137801/ENSG00000248329/ENSG00000121807/ENSG00000134548/ENSG00000166527/ENSG00000176697/ENSG00000095752/ENSG00000211899/ENSG00000167779/ENSG00000156076/ENSG00000156234/ENSG00000164326/ENSG00000106366/ENSG00000172116/ENSG00000196344/ENSG00000104332/ENSG00000171867/ENSG00000164932/ENSG00000130635/ENSG00000189292/ENSG00000115594/ENSG00000159212/ENSG00000019169/ENSG00000104918/ENSG00000019991/ENSG00000107485/ENSG00000186297/ENSG00000108231/ENSG00000173432/ENSG00000187151/ENSG00000198400/ENSG00000175591/ENSG00000185070/ENSG00000204866/ENSG00000105989/ENSG00000171236/ENSG00000166147/ENSG00000145824/ENSG00000154589/ENSG00000166923/ENSG00000112530/ENSG00000079112/ENSG00000131620/ENSG00000075213/ENSG00000134245/ENSG00000136634/ENSG00000131042/ENSG00000107018/ENSG00000154188/ENSG00000113578/ENSG00000196154/ENSG00000181036/ENSG00000168398/ENSG00000163739/ENSG00000106538/ENSG00000102359/ENSG00000264343/ENSG00000105974/ENSG00000158747/ENSG00000137809"
"GO:0005886","CC","GO:0005886","plasma membrane",591,0.281516531821186,1.62595505323815,0.0001000100010001,0.0147591662190202,0.0127669317066167,1261,"tags=58%, list=48%, signal=39%","ENSG00000168079/ENSG00000211670/ENSG00000124882/ENSG00000211648/ENSG00000211897/ENSG00000211895/ENSG00000211653/ENSG00000211937/ENSG00000211966/ENSG00000244575/ENSG00000211890/ENSG00000211941/ENSG00000211592/ENSG00000189056/ENSG00000211660/ENSG00000154262/ENSG00000211892/ENSG00000163359/ENSG00000211651/ENSG00000211662/ENSG00000240382/ENSG00000211951/ENSG00000243466/ENSG00000211943/ENSG00000141469/ENSG00000211896/ENSG00000196549/ENSG00000239951/ENSG00000223350/ENSG00000091181/ENSG00000130876/ENSG00000282639/ENSG00000211640/ENSG00000244437/ENSG00000164220/ENSG00000211659/ENSG00000150594/ENSG00000241755/ENSG00000211637/ENSG00000211663/ENSG00000163285/ENSG00000143297/ENSG00000211945/ENSG00000211955/ENSG00000211949/ENSG00000164509/ENSG00000280411/ENSG00000211965/ENSG00000187492/ENSG00000154099/ENSG00000078098/ENSG00000211947/ENSG00000006016/ENSG00000163646/ENSG00000211677/ENSG00000211972/ENSG00000211679/ENSG00000211625/ENSG00000101222/ENSG00000270765/ENSG00000224650/ENSG00000211956/ENSG00000188931/ENSG00000270550/ENSG00000133067/ENSG00000211649/ENSG00000260314/ENSG00000134460/ENSG00000211669/ENSG00000240864/ENSG00000186115/ENSG00000133800/ENSG00000211666/ENSG00000211933/ENSG00000211668/ENSG00000225698/ENSG00000115474/ENSG00000108375/ENSG00000211935/ENSG00000137801/ENSG00000157214/ENSG00000148482/ENSG00000211598/ENSG00000211950/ENSG00000211655/ENSG00000158428/ENSG00000181378/ENSG00000211650/ENSG00000121807/ENSG00000243290/ENSG00000080511/ENSG00000211938/ENSG00000211658/ENSG00000183019/ENSG00000239855/ENSG00000120217/ENSG00000176040/ENSG00000166527/ENSG00000232216/ENSG00000137868/ENSG00000108684/ENSG00000211964/ENSG00000243264/ENSG00000122025/ENSG00000211899/ENSG00000211967/ENSG00000104321/ENSG00000050327/ENSG00000165091/ENSG00000184811/ENSG00000211976/ENSG00000211952/ENSG00000132671/ENSG00000162753/ENSG00000251546/ENSG00000211685/ENSG00000106366/ENSG00000115604/ENSG00000205494/ENSG00000149972/ENSG00000172116/ENSG00000121742/ENSG00000004809/ENSG00000211970/ENSG00000160886/ENSG00000164647/ENSG00000253958/ENSG00000196344/ENSG00000142173/ENSG00000123838/ENSG00000147697/ENSG00000101292/ENSG00000187116/ENSG00000169071/ENSG00000188000/ENSG00000140090/ENSG00000104332/ENSG00000162456/ENSG00000100739/ENSG00000171435/ENSG00000117152/ENSG00000171517/ENSG00000134533/ENSG00000004838/ENSG00000171867/ENSG00000075673/ENSG00000211611/ENSG00000211789/ENSG00000189292/ENSG00000115594/ENSG00000211632/ENSG00000197430/ENSG00000211638/ENSG00000159212/ENSG00000019169/ENSG00000125864/ENSG00000224041/ENSG00000211664/ENSG00000150054/ENSG00000113396/ENSG00000146242/ENSG00000137573/ENSG00000197901/ENSG00000186297/ENSG00000048462/ENSG00000122861/ENSG00000179869/ENSG00000198400/ENSG00000105519/ENSG00000070729/ENSG00000175591/ENSG00000100453/ENSG00000211714/ENSG00000224373/ENSG00000185070/ENSG00000090659/ENSG00000147246/ENSG00000182256/ENSG00000274576/ENSG00000152822/ENSG00000197646/ENSG00000104537/ENSG00000166145/ENSG00000171017/ENSG00000155886/ENSG00000104055/ENSG00000166250/ENSG00000141738/ENSG00000072657/ENSG00000145649/ENSG00000105352/ENSG00000164626/ENSG00000154589/ENSG00000183671/ENSG00000079112/ENSG00000131620/ENSG00000106128/ENSG00000138115/ENSG00000091262/ENSG00000105971/ENSG00000155265/ENSG00000183840/ENSG00000080031/ENSG00000054179/ENSG00000140284/ENSG00000131042/ENSG00000152661/ENSG00000142156/ENSG00000158270/ENSG00000185567/ENSG00000101850/ENSG00000115884/ENSG00000211959/ENSG00000030304/ENSG00000188580/ENSG00000221947/ENSG00000165457/ENSG00000151012/ENSG00000154188/ENSG00000181036/ENSG00000153246/ENSG00000127472/ENSG00000123096/ENSG00000168398/ENSG00000006453/ENSG00000086062/ENSG00000124145/ENSG00000158445/ENSG00000205517/ENSG00000066032/ENSG00000171885/ENSG00000186854/ENSG00000102359/ENSG00000171873/ENSG00000147459/ENSG00000179399/ENSG00000113749/ENSG00000135272/ENSG00000164023/ENSG00000105974/ENSG00000185924/ENSG00000137261/ENSG00000071967/ENSG00000158457/ENSG00000137809/ENSG00000069974/ENSG00000188404/ENSG00000164398/ENSG00000164695/ENSG00000176463/ENSG00000148175/ENSG00000124134/ENSG00000101400/ENSG00000174827/ENSG00000233670/ENSG00000135046/ENSG00000170571/ENSG00000169439/ENSG00000139263/ENSG00000146411/ENSG00000003989/ENSG00000073350/ENSG00000154265/ENSG00000112419/ENSG00000186265/ENSG00000197594/ENSG00000197410/ENSG00000139211/ENSG00000148680/ENSG00000126016/ENSG00000105369/ENSG00000126803/ENSG00000106123/ENSG00000154493/ENSG00000163606/ENSG00000161944/ENSG00000108370/ENSG00000117600/ENSG00000124466/ENSG00000068366/ENSG00000147027/ENSG00000156535/ENSG00000171522/ENSG00000196569/ENSG00000111405/ENSG00000163297/ENSG00000134602/ENSG00000196975/ENSG00000129422/ENSG00000132259/ENSG00000114805/ENSG00000121297/ENSG00000130768/ENSG00000117586/ENSG00000130962/ENSG00000080709/ENSG00000130270/ENSG00000124942/ENSG00000187554/ENSG00000148180/ENSG00000157445/ENSG00000174326/ENSG00000131724/ENSG00000127530/ENSG00000139278/ENSG00000057019/ENSG00000171365/ENSG00000204472/ENSG00000151067/ENSG00000166501/ENSG00000168679/ENSG00000154269/ENSG00000205784/ENSG00000243238/ENSG00000144648/ENSG00000104972/ENSG00000249242/ENSG00000196209/ENSG00000170915/ENSG00000168918/ENSG00000072858/ENSG00000101439/ENSG00000042781/ENSG00000158856/ENSG00000166928/ENSG00000172794/ENSG00000111432/ENSG00000069431/ENSG00000256061/ENSG00000117472/ENSG00000169252/ENSG00000180155/ENSG00000135525/ENSG00000090376/ENSG00000139988/ENSG00000205084/ENSG00000101000/ENSG00000140937/ENSG00000104043/ENSG00000163803/ENSG00000164949/ENSG00000181856/ENSG00000099337/ENSG00000101188/ENSG00000064199"
"GO:0000075","BP","GO:0000075","cell cycle checkpoint signaling",37,-0.727895983416326,-4.2366257818463,0.000699790062981106,0.0172789572819784,0.014946594157621,634,"tags=95%, list=24%, signal=73%","ENSG00000184445/ENSG00000124688/ENSG00000111602/ENSG00000101412/ENSG00000188486/ENSG00000138346/ENSG00000136492/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000140534/ENSG00000117724/ENSG00000143476/ENSG00000137812/ENSG00000051180/ENSG00000144554/ENSG00000152253/ENSG00000154920/ENSG00000112742/ENSG00000134057/ENSG00000085840/ENSG00000116670/ENSG00000134690/ENSG00000075218/ENSG00000167513/ENSG00000093009/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0051983","BP","GO:0051983","regulation of chromosome segregation",34,-0.737437809375933,-4.15246513901719,0.000664010624169987,0.0172789572819784,0.014946594157621,678,"tags=97%, list=26%, signal=73%","ENSG00000099956/ENSG00000184445/ENSG00000124688/ENSG00000025770/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000126787/ENSG00000117724/ENSG00000137812/ENSG00000110987/ENSG00000152253/ENSG00000011332/ENSG00000109805/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000013810/ENSG00000121152/ENSG00000116670/ENSG00000134690/ENSG00000175063/ENSG00000177602/ENSG00000142945/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0006261","BP","GO:0006261","DNA-templated DNA replication",37,-0.697775899571637,-4.061315673431,0.000699790062981106,0.0172789572819784,0.014946594157621,740,"tags=92%, list=28%, signal=67%","ENSG00000112118/ENSG00000183684/ENSG00000136504/ENSG00000104738/ENSG00000014138/ENSG00000065268/ENSG00000168496/ENSG00000163918/ENSG00000133119/ENSG00000112029/ENSG00000111602/ENSG00000097046/ENSG00000105486/ENSG00000138346/ENSG00000167900/ENSG00000167136/ENSG00000100297/ENSG00000129173/ENSG00000131153/ENSG00000160949/ENSG00000091651/ENSG00000127586/ENSG00000140534/ENSG00000062822/ENSG00000051180/ENSG00000160957/ENSG00000154920/ENSG00000051341/ENSG00000085840/ENSG00000166508/ENSG00000183763/ENSG00000073111/ENSG00000167513/ENSG00000093009"
"GO:1905818","BP","GO:1905818","regulation of chromosome separation",28,-0.767843438219494,-4.05502174014111,0.000593824228028504,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000025770/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000126787/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000109805/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000121152/ENSG00000116670/ENSG00000134690/ENSG00000175063/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0000779","CC","GO:0000779","condensed chromosome, centromeric region",37,-0.689209601141934,-4.01145662542261,0.000699790062981106,0.0172789572819784,0.014946594157621,678,"tags=92%, list=26%, signal=69%","ENSG00000099956/ENSG00000138092/ENSG00000184445/ENSG00000198824/ENSG00000102384/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000115163/ENSG00000117724/ENSG00000079616/ENSG00000137812/ENSG00000165480/ENSG00000076382/ENSG00000152253/ENSG00000109805/ENSG00000123485/ENSG00000112742/ENSG00000134057/ENSG00000100162/ENSG00000129810/ENSG00000117650/ENSG00000154839/ENSG00000166582/ENSG00000167513/ENSG00000142945/ENSG00000117399/ENSG00000161888/ENSG00000153044/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0007091","BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle",30,-0.7342529290243,-3.98283484154978,0.000603500301750151,0.0172789572819784,0.014946594157621,678,"tags=97%, list=26%, signal=73%","ENSG00000099956/ENSG00000184445/ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000126787/ENSG00000117724/ENSG00000137812/ENSG00000110987/ENSG00000152253/ENSG00000011332/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000013810/ENSG00000116670/ENSG00000134690/ENSG00000175063/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0033045","BP","GO:0033045","regulation of sister chromatid segregation",30,-0.7342529290243,-3.98283484154978,0.000603500301750151,0.0172789572819784,0.014946594157621,678,"tags=97%, list=26%, signal=73%","ENSG00000099956/ENSG00000184445/ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000126787/ENSG00000117724/ENSG00000137812/ENSG00000110987/ENSG00000152253/ENSG00000011332/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000013810/ENSG00000116670/ENSG00000134690/ENSG00000175063/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0044784","BP","GO:0044784","metaphase/anaphase transition of cell cycle",30,-0.7342529290243,-3.98283484154978,0.000603500301750151,0.0172789572819784,0.014946594157621,678,"tags=97%, list=26%, signal=73%","ENSG00000099956/ENSG00000184445/ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000126787/ENSG00000117724/ENSG00000137812/ENSG00000110987/ENSG00000152253/ENSG00000011332/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000013810/ENSG00000116670/ENSG00000134690/ENSG00000175063/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0051304","BP","GO:0051304","chromosome separation",30,-0.732569791004027,-3.9737049348306,0.000603500301750151,0.0172789572819784,0.014946594157621,634,"tags=93%, list=24%, signal=72%","ENSG00000184445/ENSG00000124688/ENSG00000025770/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000126787/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000109805/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000121152/ENSG00000116670/ENSG00000134690/ENSG00000175063/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0030071","BP","GO:0030071","regulation of mitotic metaphase/anaphase transition",29,-0.733324100612791,-3.93022314933602,0.000593119810201661,0.0172789572819784,0.014946594157621,678,"tags=97%, list=26%, signal=72%","ENSG00000099956/ENSG00000184445/ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000126787/ENSG00000117724/ENSG00000137812/ENSG00000110987/ENSG00000152253/ENSG00000011332/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000175063/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:1902099","BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle",29,-0.733324100612791,-3.93022314933602,0.000593119810201661,0.0172789572819784,0.014946594157621,678,"tags=97%, list=26%, signal=72%","ENSG00000099956/ENSG00000184445/ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000126787/ENSG00000117724/ENSG00000137812/ENSG00000110987/ENSG00000152253/ENSG00000011332/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000175063/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0000776","CC","GO:0000776","kinetochore",35,-0.685162001207808,-3.90053657219511,0.0006765899864682,0.0172789572819784,0.014946594157621,678,"tags=91%, list=26%, signal=69%","ENSG00000099956/ENSG00000138092/ENSG00000184445/ENSG00000198824/ENSG00000102384/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000079616/ENSG00000137812/ENSG00000165480/ENSG00000076382/ENSG00000152253/ENSG00000123485/ENSG00000112742/ENSG00000134057/ENSG00000100162/ENSG00000129810/ENSG00000117650/ENSG00000154839/ENSG00000166582/ENSG00000167513/ENSG00000142945/ENSG00000117399/ENSG00000161888/ENSG00000153044/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0010965","BP","GO:0010965","regulation of mitotic sister chromatid separation",25,-0.766960521272518,-3.87876269996165,0.000556173526140156,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000126787/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000175063/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0051306","BP","GO:0051306","mitotic sister chromatid separation",27,-0.745155915834117,-3.87462809786343,0.000579374275782155,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000184445/ENSG00000124688/ENSG00000025770/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000126787/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000175063/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0007093","BP","GO:0007093","mitotic cell cycle checkpoint signaling",28,-0.728306083982452,-3.84622288480332,0.000593824228028504,0.0172789572819784,0.014946594157621,506,"tags=96%, list=19%, signal=79%","ENSG00000184445/ENSG00000124688/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000140534/ENSG00000117724/ENSG00000143476/ENSG00000137812/ENSG00000144554/ENSG00000152253/ENSG00000154920/ENSG00000112742/ENSG00000134057/ENSG00000085840/ENSG00000116670/ENSG00000134690/ENSG00000075218/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0065004","BP","GO:0065004","protein-DNA complex assembly",31,-0.694583173261621,-3.80378323286665,0.000618811881188119,0.0172789572819784,0.014946594157621,827,"tags=100%, list=31%, signal=69%","ENSG00000113648/ENSG00000149136/ENSG00000162521/ENSG00000213551/ENSG00000099956/ENSG00000230667/ENSG00000138092/ENSG00000184445/ENSG00000102384/ENSG00000188486/ENSG00000104147/ENSG00000115163/ENSG00000126787/ENSG00000164104/ENSG00000117724/ENSG00000105011/ENSG00000184897/ENSG00000051180/ENSG00000123485/ENSG00000073111/ENSG00000166582/ENSG00000167513/ENSG00000093009/ENSG00000153044/ENSG00000197153/ENSG00000287080/ENSG00000275713/ENSG00000278588/ENSG00000184357/ENSG00000277775"
"GO:2001251","BP","GO:2001251","negative regulation of chromosome organization",26,-0.734729932467075,-3.78455464599411,0.000564334085778781,0.0172789572819784,0.014946594157621,666,"tags=96%, list=25%, signal=73%","ENSG00000173273/ENSG00000184445/ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000135476/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000140451/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0051784","BP","GO:0051784","negative regulation of nuclear division",23,-0.766373037150517,-3.77611613784411,0.000527704485488127,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000156509/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0033046","BP","GO:0033046","negative regulation of sister chromatid segregation",22,-0.766079632465544,-3.71632255674374,0.000515463917525773,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0033047","BP","GO:0033047","regulation of mitotic sister chromatid segregation",22,-0.766079632465544,-3.71632255674374,0.000515463917525773,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0033048","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation",22,-0.766079632465544,-3.71632255674374,0.000515463917525773,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0045839","BP","GO:0045839","negative regulation of mitotic nuclear division",22,-0.766079632465544,-3.71632255674374,0.000515463917525773,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0045841","BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition",22,-0.766079632465544,-3.71632255674374,0.000515463917525773,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:0051985","BP","GO:0051985","negative regulation of chromosome segregation",22,-0.766079632465544,-3.71632255674374,0.000515463917525773,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:1902100","BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",22,-0.766079632465544,-3.71632255674374,0.000515463917525773,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:1905819","BP","GO:1905819","negative regulation of chromosome separation",22,-0.766079632465544,-3.71632255674374,0.000515463917525773,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:2000816","BP","GO:2000816","negative regulation of mitotic sister chromatid separation",22,-0.766079632465544,-3.71632255674374,0.000515463917525773,0.0172789572819784,0.014946594157621,634,"tags=100%, list=24%, signal=77%","ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000117724/ENSG00000137812/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000116670/ENSG00000134690/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
"GO:1902850","BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis",36,-0.638070575311288,-3.69199658139655,0.000685871056241427,0.0172789572819784,0.014946594157621,666,"tags=86%, list=25%, signal=65%","ENSG00000173273/ENSG00000161800/ENSG00000121957/ENSG00000123473/ENSG00000160360/ENSG00000154429/ENSG00000090889/ENSG00000105255/ENSG00000198901/ENSG00000143228/ENSG00000080986/ENSG00000115163/ENSG00000117632/ENSG00000126787/ENSG00000138160/ENSG00000152253/ENSG00000135476/ENSG00000151849/ENSG00000112742/ENSG00000134057/ENSG00000013810/ENSG00000134690/ENSG00000117650/ENSG00000075702/ENSG00000117399/ENSG00000153044/ENSG00000166851/ENSG00000101057/ENSG00000089685/ENSG00000237649/ENSG00000178999"
"GO:1901991","BP","GO:1901991","negative regulation of mitotic cell cycle phase transition",32,-0.66536736256272,-3.67145573265075,0.000633312222925902,0.0172789572819784,0.014946594157621,634,"tags=88%, list=24%, signal=67%","ENSG00000184445/ENSG00000124688/ENSG00000112029/ENSG00000071539/ENSG00000169679/ENSG00000143228/ENSG00000080986/ENSG00000122952/ENSG00000156970/ENSG00000140534/ENSG00000117724/ENSG00000143476/ENSG00000137812/ENSG00000041515/ENSG00000152253/ENSG00000112742/ENSG00000134057/ENSG00000085840/ENSG00000116670/ENSG00000134690/ENSG00000106462/ENSG00000075218/ENSG00000177602/ENSG00000117399/ENSG00000161888/ENSG00000166851/ENSG00000089685/ENSG00000178999"
