"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0036477","CC","GO:0036477","somatodendritic compartment",274,0.483197176429302,1.30355364848649,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1488,"tags=41%, list=28%, signal=31%","PRNP/MBP/GLUL/CLU/TUBB3/ACTN1/GNAI2/PAM/NRSN2/GDI1/GAP43/PTPRF/CAPN2/AKAP12/ABHD12/KCNN4/TRIM9/APBA2/HRH1/MAP1B/SLC3A2/SLC1A3/MAP1A/GRIA2/GRIA1/DBNL/FYN/ENO2/YKT6/CRMP1/COMT/PDE4B/ADORA1/CSNK1E/MARK3/ELOVL5/LZTS1/PSD2/ATP6AP2/FUBP3/CANX/ATCAY/LPAR1/GNG3/TSC22D4/P2RY1/CX3CL1/APOD/PCSK1/GABRB1/TMEM185A/LRP4/DCTN1/FLNA/KIF5C/CTNND2/SLC6A1/THY1/HNRNPAB/SIRT2/SEZ6L2/OLFM1/SEMA3A/RAB8A/VTI1B/ABL1/CYFIP1/STAT1/NFASC/HDAC6/SV2A/HOMER3/ACAD9/PSEN1/STAU1/SOS1/ITGB1/ASTN2/MUL1/G3BP1/GNA12/LYPD6/DPYSL5/SNAP25/STMN2/SIPA1L1/SORL1/RTN1/STRN4/GLRB/NUMA1/SGCE/ADCY2/ATXN10/SRD5A1/IL6ST/MPP2/CAPRIN1/BIN1/GIPC1/PI4K2A/PPP2R1A/DNAJB1/MAP6/TOP1/MAPK8IP1/EFNB2/DBN1/TMPRSS5/PAFAH1B1/LYNX1/FEZ1"
"GO:0044877","MF","GO:0044877","protein-containing complex binding",438,0.476499049673404,1.29948903461064,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1305,"tags=36%, list=25%, signal=29%","PRNP/SPP1/LPL/THBS1/MLC1/LRP1/HLA-E/CTSB/CD44/CLU/HLA-A/SPARC/TAPBP/GFAP/FGF1/SORT1/ACTN1/GNAI2/AVIL/LGALS3/ICAM1/NAP1L4/CAV1/PTPRF/DDR1/ADAM9/SNX3/SQSTM1/CALR/CAPN2/MDM2/FBLN1/RUVBL2/SPTBN1/PLTP/SEC61A1/PINK1/MAP1B/JAM3/SPARCL1/CD81/NPNT/SMC1A/CDKN1A/ACHE/FCGRT/PCOLCE/PRMT5/DBNL/ENO2/FLNC/TUBB/ISG15/PLP1/EZR/THRA/GNB1/PFKP/ACTB/YTHDF1/FOS/KCTD5/ADORA1/SERPINH1/PLS3/DST/RNF185/GRB10/TPM4/ITGAV/NOC2L/GNB2/VIM/CX3CL1/FERMT2/GCLM/FLNA/CPSF6/ACTN4/GBP1/LOX/GSN/THY1/PTPRZ1/PSMF1/HNRNPAB/CTNNA2/SYNE1/NAPA/PIM1/ARPC1B/COL16A1/ABL1/CYFIP1/CAPZA1/POLDIP3/ARPC4/BOP1/GNAO1/VCAM1/RC3H1/B2M/HDAC6/CTNNA1/P4HB/PRPF6/AIF1L/VPS4A/HNRNPC/TSNAX/ITGB1/BICD1/SGTA/TAPBPL/PRPF31/HSPA5/GNA12/MRC2/ADD1/HMBOX1/ARPC5L/IRS2/SORL1/EGFR/HELB/STRN4/FN1/EMILIN1/GLRB/PRKCA/NUMA1/LMBRD1/GMFB/HGF/TELO2/HLA-DRA/TLN1/SESN2/NCLN/ADAM15/CFLAR/ZFP36/EEF2/VPS33B/COLEC12/TPM2/ITGA5/ITGA3/MARCKS/CDH13/GNB4/XPC/LASP1/BIN1/PI4K2A/CD151/LAMA5"
"GO:0051241","BP","GO:0051241","negative regulation of multicellular organismal process",288,0.479903722929239,1.29596608544923,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1294,"tags=36%, list=25%, signal=29%","PRNP/MBP/SPP1/THBS1/NDRG2/SERPINE2/TNFRSF1A/SPARC/CNR1/THBS2/BCL6/GNAI2/LGALS3/GDI1/SERPING1/TNFRSF21/HGS/CHID1/BST2/CALR/LTBP3/EFNA1/NR2E1/PLAU/CDKN2B/CST3/LMNA/SEMA6A/PROS1/GPR37L1/LRPAP1/ATP1A1/COL4A2/EZR/PAG1/PDE4B/ADORA1/SEMA4B/ID4/GJA1/ANXA5/TSKU/CYLD/NRP1/PLAUR/MMP2/CYP51A1/CX3CL1/TFE3/APOD/YWHAH/LRP4/GBP1/TCTA/MCC/THY1/SEMA5A/SIRPA/SIRT2/SEMA5B/F12/BMP7/SEMA3A/CTNNB1/STAT1/RC3H1/B2M/OAS1/HDAC6/CTNNA1/FOXO1/ADIPOR1/HOMER3/PSEN1/IFNGR1/SP100/MUL1/SDC4/GORASP1/PTGS2/DPYSL5/SULF1/CD274/SORL1/EGFR/NR2F2/CARD8/FN1/EMILIN1/JARID2/EFEMP1/ATP2A2/HGF/IP6K1/RHBDD3/MAD1L1/ZFP36/CERS2/PML/ANXA2/BIN1/C1QTNF3/OXTR"
"GO:0120035","BP","GO:0120035","regulation of plasma membrane bounded cell projection organization",250,0.480099910023069,1.29160653230829,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1941,"tags=49%, list=37%, signal=33%","PRNP/MBP/SPP1/CD44/GFAP/METRN/CNR1/ITM2C/AVIL/NDRG4/GDI1/GAP43/CAV1/PDPN/PTPRF/DDR1/SNX3/PDLIM5/SPOCK1/EFNA1/NR2E1/MAP1B/NEDD9/SDC2/TUBB2B/SEMA6A/DENND5A/PLXNA4/FYN/EZR/SCARB2/CRMP1/RND2/YTHDF1/SEMA4B/CUX1/LZTS1/NRCAM/TSKU/PMP22/CYLD/MAP4/PLXNB2/LPAR1/NRP1/CAMK1/VIM/RGMA/CX3CL1/YWHAH/LRP4/CAMK2B/FLNA/THY1/SEMA5A/CTNNA2/SEMA5B/BMP7/SEMA3A/ABL1/CYFIP1/TMEM30A/B2M/HDAC6/ARF6/MAP2K2/PSEN1/CRKL/GORASP1/HSPA5/DPYSL5/SNAP25/STMN2/SIPA1L1/RAB21/FN1/RDX/HGF/CFLAR/CERS2/ITGA3/CDK10/CAPRIN1/CDC42EP1/PRKD1/TWF2/PAK2/MAP6/FIG4/EFNB2/DBN1/PAFAH1B1/CAMK2G/FEZ1/MAP2K1/CDH4/LYN/EHD1/STK11/KANK1/WASL/DEF8/GRN/PLXNB1/DPYSL3/DDX56/NLGN1/DZIP1/LRRC4C/PTPN9/PODXL/KATNB1/APC/SEZ6/ANKRD27/TIAM1/PLXND1/MBOAT1/PIK3R1/ACTR3/NEDD4L/FBXO31/BAIAP2"
"GO:0040007","BP","GO:0040007","growth",300,0.477748270588031,1.29136053096277,9.99900009999e-05,0.00823747082508228,0.00719619070078759,971,"tags=29%, list=18%, signal=25%","IGFBP7/SPP1/PSAP/MEG3/CDKN2A/SERPINE2/FGF1/BCL6/PSRC1/CSF1/NDRG4/GDI1/GAP43/HOPX/CLIC4/DDR1/BST2/PDLIM5/SPOCK1/EIF4H/TKT/APBA2/STK40/NOTCH2/MAP1B/POR/CD81/FTO/SGK1/SEMA6A/PLXNA4/CDKN1A/LAMB2/CCM2/CDK4/CDKN2C/MAPKAP1/CHPT1/DAG1/ARID5B/EZR/EXTL3/BASP1/RND2/SEMA4B/FAM107A/EIF4G1/MT2A/DCBLD2/NRCAM/GJA1/TSKU/SPHK2/BRAT1/NRP1/TSC22D4/MT1X/HBEGF/NLGN3/SLC25A25/RDH10/APOD/SLC1A2/LRP4/MT1E/STAT3/ATRN/HYAL2/SEMA5A/OLFM1/SEMA5B/IL17RB/PIM1/SEMA3A/SALL1/ABL1/CYFIP1/CTNNB1/CPQ/TNC/HDAC6/ADIPOR1/CRKL/SOS1/ITGB1/MUL1/PTPN12"
"GO:0000139","CC","GO:0000139","Golgi membrane",270,0.477877772788417,1.28864405266552,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1452,"tags=41%, list=28%, signal=32%","HLA-E/CHPF/TNFRSF1A/HLA-A/TAPBP/SCARA3/SURF4/RAB10/HLA-C/TMEM132A/CAV1/NDST1/TPST1/NOTCH2/GOLIM4/HLA-B/CHST2/PMEPA1/DENND5A/AP3D1/PROS1/AP1S2/ATG9A/DBNL/PLD3/CD59/CHPT1/YKT6/SCARB2/WLS/B3GALT6/EXT2/TMED9/COPA/LPCAT1/GJA1/BSG/ITM2B/TRAPPC3/COPG1/CHST7/TMED10/STX12/GLIPR2/NCAM1/GALNT2/ACER3/PCSK5/CHST10/ERGIC1/RAB1B/GBP1/C6orf89/HYAL2/GPR108/RAB8A/SLC2A1/TMEM115/AP1M1/ZDHHC9/SLC9A8/SLC35B2/ZDHHC13/GBP3/MGAT1/B2M/TMEM165/TMBIM4/VAC14/PSEN1/ST6GALNAC4/FAM20C/TMEM59L/GBP2/NOSIP/TAPBPL/ZDHHC3/RND3/GORASP1/B3GAT3/TBC1D20/NAA60/SORL1/EGFR/RHOU/RAB21/PJA2/RTN1/LMAN2/TEX261/HLA-DRA/ZDHHC7/STX6/SCYL3/LMAN1/PTGES2/B4GALT5/PITPNB/CLSTN1/PKD1/PI4K2A/GCC1/GLG1/ARFGAP2/CHPF2/GALNT10/UNC93B1/SREBF1/PI4KB/FIG4/EXT1/OPTN"
"GO:0051248","BP","GO:0051248","negative regulation of protein metabolic process",340,0.474599702089851,1.2873488653369,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1704,"tags=42%, list=32%, signal=30%","PRNP/CTDSP2/THBS1/SERPINA3/LRP1/CDKN2A/CTSB/CD44/CLU/SERPINE2/TIMP3/GNAI2/ITM2C/LGALS3/SERPING1/TMEM132A/CAV1/APLP2/SNX3/IFI16/SQSTM1/CALR/FBLN1/SPOCK1/CTSA/DBNDD1/A2M/EFNA1/PLAU/AQP1/CDKN2B/POR/CST3/PMEPA1/FTO/MAP1A/CDKN1A/SPRY4/MVP/SOCS3/CDKN2C/FYN/IVNS1ABP/ISG15/PPP1R15A/YTHDF1/LSM14A/SERPINB6/SERPINH1/EIF4G1/ITM2B/ITGAV/SPHK2/NOC2L/CTBP1/TMED10/PLAUR/CYP51A1/HBEGF/NCL/ARL6IP1/PCSK1N/APOD/FLNA/HYAL2/DUSP1/DDIT4/THY1/PSMF1/SIRPA/DDRGK1/SIRT2/SNTA1/AATF/BMP7/ABL1/CTNNB1/PRMT6/RC3H1/HDAC6/PSEN1/AGAP2/CRKL/SGTA/PTGS2/COL28A1/SORL1/SNRNP70/EGFR/NR2F2/CARD8/RTN1/USP4/EMILIN1/TAF1/HGF/STK38/SESN2/ZFP36/SWAP70/MOV10/PML/UBR5/CAPRIN1/ANXA2/BIN1/GIPC1/SPOCK2/PPP2R1A/HIPK2/CRB2/NOL3/GLG1/PAK2/IKBKB/CELF1/PUM1/MAPK8IP1/LRP5/TRIM27/NR1H2/AZIN1/PRDX5/GNAQ/APP/ACOT8/CRTAP/LYN/HMG20B/GADD45A/CALM3/ARPP19/OXR1/HSP90AB1/NQO1/DAPK3/SYNCRIP/ALAD/EDNRB/FKBP1A/PKIB/OGT/TFPI"
"GO:0051240","BP","GO:0051240","positive regulation of multicellular organismal process",460,0.470847913030171,1.28544260375674,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1464,"tags=38%, list=28%, signal=30%","MBP/SPP1/LPL/THBS1/LRP1/HLA-E/ARID5A/CLU/SERPINE2/HLA-A/IGFBP2/CHI3L1/GFAP/GPRC5B/F3/METRN/FGF1/CNR1/C3/THBS2/BCL6/TMBIM1/GNAI2/GPM6B/CSF1/GDI1/CAV1/PDPN/IFI16/NFKBIZ/AKAP12/LTBP3/GATM/SPTBN1/NR2E1/NOTCH2/HRH1/PLAU/AQP1/MAP1B/TBK1/POR/NEDD9/CD81/NPNT/PLXNA4/CDKN1A/AP3D1/ACHE/LRPAP1/ATP1A1/PRMT5/FYN/EPAS1/DAG1/ISG15/EZR/THRA/BASP1/ACTB/RND2/HK1/IL1RAP/ZBTB16/PDE4B/FOS/CUX1/ANGPTL4/ID4/ITPKB/GJA1/TSKU/ATP6AP2/PLXNB2/GRB10/SPHK2/NRP1/TMED10/IRAK1/NLGN3/P2RY1/GLIPR2/CX3CL1/FERMT2/CAMK2B/FLNA/STAT3/HYAL2/LBH/THY1/SEMA5A/PTPRZ1/SIRPA/DPF2/OLFM1/CLCF1/F12/BMP7/FOXO3/JAG1/PIM1/ABL1/AKIRIN2/CYFIP1/CD47/CTNNB1/STAT1/VCAM1/DNAJA3/CD276/B2M/OAS1/HDAC6/ADIPOR1/SULF2/MAP2K2/PSEN1/IFNGR1/FAM20C/ITGB1/PRKAB2/G3BP1/PTGS2/SULF1/CD274/IRS2/PRKD2/SORL1/RAB21/PLCB1/CARD8/FN1/EMILIN1/PRKCA/NUMA1/ATP2A2/HGF/HLA-DRA/FLOT1/SP1/ABCA1/BCL7B/TNFSF13B/HSF1/B4GALT5/ITGA5/CLSTN1/IL6ST/CAPRIN1/ZBTB20/HIPK1/ANXA2/BIN1/C1QTNF3/OXTR/ETV4/HIPK2/SLC27A1/CRB2/TGFB1I1/NUMB/PRKD1/SART1/TWF2/PDCD1LG2/IL17RC/MAP6/UNC93B1/EFNB2/DBN1/PAFAH1B1/SPHK1/TRIM27/MSH2"
"GO:0034330","BP","GO:0034330","cell junction organization",258,0.477238660721652,1.28465628958473,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1858,"tags=51%, list=35%, signal=35%","PRNP/LIMCH1/THBS1/SORT1/C3/THBS2/ACTN1/GPM6B/GAP43/HOPX/CAV1/PTPRF/PDLIM5/EFNA1/MAP1B/NEDD9/JAM3/SPARCL1/PLXNA4/SDF4/TJP2/ACHE/LAMB2/CCM2/DBNL/FYN/DAG1/TUBB/LAMC1/EZR/ACTB/IL1RAP/FAM107A/PTPRA/EIF4G1/LZTS1/NRCAM/GJA1/DST/PLXNB2/NRP1/CAMK1/NLGN3/CX3CL1/APOD/FERMT2/LRP4/CAMK2B/DCTN1/FLNA/CTNND2/SLC6A1/THY1/CTNNA2/SEZ6L2/SNTA1/DLC1/COL16A1/ABL1/CYFIP1/CAPZA1/CTNNB1/TNC/DNAJA3/HDAC6/CTNNA1/ARF6/PSEN1/STAU1/CRKL/POLDIP2/ITGB1/SDC4/ADD1/SIPA1L1/FN1/GLRB/PRKCA/RDX/FLOT1/TLN1/STK38/COLQ/ITGA5/CLSTN1/ITGA3/CAPRIN1/CDH13/HIPK1/OXTR/SPOCK2/PKP4/LAMA5/MYO1C/TRIP6/GPC4/NUMB/FNTA/PAK2/IKBKB/EFNB2/DBN1/EXT1/PAFAH1B1/PGRMC1/ITGB4/APP/CDH4/SLC39A9/ARL2/PIP5K1A/RAB13/MTMR2/CLDN10/SLC7A11/MAPK14/LRRTM2/DAPK3/WASL/PLXNB1/OGT/NLGN1/LRRC4C/APC/NRXN2/COL4A1/SEZ6/C1QL1/KIFC3/CNTNAP1/WDR1/PLXND1"
"GO:0005794","CC","GO:0005794","Golgi apparatus",604,0.468347602929312,1.28431230733732,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1599,"tags=41%, list=30%, signal=32%","PRNP/SPP1/LRP1/TPP1/HLA-E/CHPF/NDRG2/CD44/CLU/TNFRSF1A/HLA-A/TAPBP/SCARA3/CXCL14/GANAB/SORT1/SURF4/NCAN/BCL6/CPE/TMBIM1/PAM/ITM2C/FIBIN/RAB10/GDI1/HLA-C/TMEM132A/CAV1/APLP1/CHID1/BST2/PRUNE2/CALR/CAPN2/NDST1/FAM3C/TPST1/NOTCH2/GOLIM4/HLA-B/CHST2/BGN/NEDD9/CST3/JAM3/SDC2/YIPF3/PMEPA1/NUCB1/DENND5A/SDF4/AP3D1/PROS1/PLOD3/MCFD2/ACHE/AP1S2/LRPAP1/ATG9A/ATP1A1/PRMT5/DBNL/PLD3/CD59/MAPKAP1/CHPT1/TM9SF4/ATP11A/DAG1/TMEM43/EXTL3/YKT6/SCARB2/WLS/PPP1R15A/TGOLN2/B3GALT6/EXT2/SDC3/TMED9/CUX1/COPA/POSTN/LAPTM4A/LPCAT1/GJA1/BSG/GOLM1/RAB34/ITM2B/TRAPPC3/COPG1/PLIN3/CHST7/PAQR8/GAL3ST3/TMED10/STX12/XPR1/GLIPR2/NCAM1/PCSK1N/GALNT2/PCSK1/ACER3/GPC1/PCSK5/CHST10/NCSTN/FLNA/CDIPT/ERGIC1/ATP9A/RAB1B/GBP1/TRIM22/C6orf89/ARFRP1/ATRN/HYAL2/GPR108/SYNE1/NSFL1C/AATF/DENND4B/RAB8A/VTI1B/SLC2A1/TMEM115/AP1M1/ZDHHC9/SLC9A8/SLC35B2/ZDHHC13/GBP3/CPQ/MGAT1/STIP1/VCAM1/TMEM30A/B2M/TMEM165/PACS1/VAPB/ARF6/TMBIM4/SULF2/MAP2K2/FGFRL1/VAC14/PSEN1/ST6GALNAC4/TSNAX/FAM20C/TMEM59L/SDC4/GBP2/BICD1/NOSIP/TAPBPL/ZDHHC3/RND3/GORASP1/B3GAT3/TBC1D20/SULF1/SNAP25/DPP7/DDX54/NAA60/ATP6V0A1/STMN2/PSKH1/PRKD2/SORL1/EGFR/PLEKHM3/RHOU/RAB21/PJA2/RTN1/LMAN2/TEX261/HLA-DRA/STMN4/SGCE/ZDHHC7/ABCA1/STX6/VPS52/SCYL3/LMAN1/VPS33B/OCIAD2/PTGES2/SNTB2/B4GALT5/TBC1D23/ITGA5/PITPNB/CLSTN1/WWOX/PKD1/PI4K2A/PIK3C2A/GAS8/MAN1B1/GPC4/ATF6B/GCC1/GLG1/PRKD1/SART1/PLSCR1/PTGFRN/ARFGAP2/CHPF2/GALNT10/MAP6/UNC93B1/SREBF1/PI4KB/FIG4/RAB40C/EXT1/OPTN/MR1/FEZ1/NRAS/GNAQ/B4GALT7/ANGEL1/MAP2K1/APP/LYN/SLC39A9/TRAPPC12/ARL2/TMED4/COG7/SLC35B3/TMED7/B3GAT1/PRDM2/TLR4"
"GO:0031344","BP","GO:0031344","regulation of cell projection organization",255,0.475957410659299,1.28100519031237,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1941,"tags=49%, list=37%, signal=32%","PRNP/MBP/SPP1/CD44/GFAP/METRN/CNR1/ITM2C/AVIL/NDRG4/GDI1/GAP43/CAV1/PDPN/PTPRF/DDR1/SNX3/PDLIM5/SPOCK1/EFNA1/NR2E1/MAP1B/NEDD9/SDC2/TUBB2B/SEMA6A/DENND5A/PLXNA4/FYN/EZR/SCARB2/CRMP1/RND2/YTHDF1/SEMA4B/CUX1/LZTS1/NRCAM/TSKU/PMP22/CYLD/MAP4/PLXNB2/LPAR1/NRP1/CAMK1/VIM/RGMA/CX3CL1/YWHAH/LRP4/CAMK2B/FLNA/THY1/SEMA5A/CTNNA2/SEMA5B/BMP7/SEMA3A/ABL1/CYFIP1/TMEM30A/B2M/HDAC6/ARF6/MAP2K2/PSEN1/CRKL/GORASP1/HSPA5/DPYSL5/SNAP25/STMN2/SIPA1L1/RAB21/FN1/RDX/HGF/CFLAR/CERS2/MOV10/ITGA3/CDK10/CAPRIN1/CDC42EP1/PRKD1/TWF2/PAK2/MAP6/FIG4/EFNB2/DBN1/PAFAH1B1/CAMK2G/FEZ1/MAP2K1/CDH4/LYN/EHD1/STK11/KANK1/WASL/DEF8/GRN/PLXNB1/DPYSL3/DDX56/NLGN1/DZIP1/LRRC4C/PTPN9/PODXL/KATNB1/APC/SEZ6/ANKRD27/TIAM1/PLXND1/MBOAT1/PIK3R1/ACTR3/NEDD4L/FBXO31/BAIAP2"
"GO:0007166","BP","GO:0007166","cell surface receptor signaling pathway",768,0.463481856871402,1.27566867733028,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1363,"tags=35%, list=26%, signal=30%","PRNP/DKK3/THBS1/LRP1/COL1A2/NDRG2/CD44/SERPINE2/TIMP3/TNFRSF1A/HLA-A/TUBB3/CTSD/IGFBP2/SRPX/GPRC5B/DYRK2/F3/FGF1/SORT1/ZYX/C3/BCL6/CPE/TMBIM1/GNAI2/ITM2C/CSF1/NDRG4/LGALS3/ICAM1/TMEM132A/TNFRSF21/IRF9/CAV1/PTPRF/HGS/LTBP1/DDR1/TNFRSF12A/ADAM9/SNX3/NFKBIZ/GEM/RUVBL2/LTBP3/NDST1/EFNA1/SPTBN1/CMTM3/SCG2/KCNN4/NOTCH2/PLAU/TIPARP/IFITM3/CDKN2B/TBK1/ADCYAP1R1/POR/NEDD9/CELSR2/LMNA/CD81/FGFR1/OSMR/PMEPA1/SEMA6A/NPNT/PLXNA4/GRIA2/GPR37L1/SPRY4/MVP/LAMB2/HTRA1/CCM2/SOCS3/PEG10/MX1/GRIA1/ATF3/CDK4/FYN/CD59/COL4A2/HEY1/ARID5B/LAMC1/ISG15/PLP1/EZR/TLE1/LIFR/WLS/IL1RAP/TRIL/PDE4B/FOS/LSM14A/ADORA1/SEMA4B/SFRP4/PTPRA/CSNK1E/POSTN/ITPKB/TRAF7/BSG/TSKU/ATP6AP2/DST/CYLD/RAB34/RNF185/PLXNB2/PRKACB/GRB10/IFI35/ITGAV/PBXIP1/PPP2CB/NRP1/PLAUR/MMP2/VIM/RGMA/HBEGF/IRAK1/NLGN3/P2RY1/CX3CL1/NCL/NCAM1/APOD/GABRB1/GPC1/FERMT2/GCLM/LRP4/NCSTN/FLNA/ACTN4/GBP1/LOX/STAT3/HYAL2/MCC/DDIT4/CTNND2/THY1/SEMA5A/SIRT2/STUB1/IFNAR1/NUCKS1/CLCF1/SEMA5B/BMP7/IL17RB/FOXO3/JAG1/MPZL1/SEMA3A/SALL1/COL16A1/ABL1/TXNDC15/RGMB/CYFIP1/CD47/CTNNB1/ECE1/STAT1/RC3H1/CD276/NLRC5/PEA15/OAS1/CTNNA1/P4HB/FOXO1/ADIPOR1/HOMER3/SLC2A8/POFUT1/SULF2/MAP2K2/FGFRL1/PSEN1/IFNGR1/CRKL/SP100/CSRNP1/SOS1/FAM20C/ITGB1/MUL1/PTPN12/CCND3/SLC29A1/G3BP1/ZDHHC3/HSPA5/LYPD6/SULF1/MAML2/CD274/SIPA1L1/IRS2/PRKD2/SORL1/RNF220/EGFR/LAMB1/PLCB1/CARD8/PJA2/FN1/RNF146/EMILIN1/EIF2B5/GLRB/PRKCA/SHKBP1/NUMA1/EFEMP1/HGF/ZDHHC7/ABCA1/TLN1/BCL7B/ADAM15/CFLAR/OCIAD2/PTPN18/TNFSF13B/HSF1/ITGA5/PML/ITGA3/IL6ST/WWOX/MPP2/UBR5/NDP/CDH13/PKD1/HIPK1/OXTR/GIPC1/IL13RA1/LAMA5/PPP2R1A/MYO1C/PIK3C2A/HIPK2/GAS8/SLC27A1/CRB2/GPC4/PPM1B/NOL3/TGFB1I1/EIF2B4/FNTA/GLG1/PRKD1/PLSCR1"
"GO:0009605","BP","GO:0009605","response to external stimulus",738,0.463286394858747,1.27475203527084,9.99900009999e-05,0.00823747082508228,0.00719619070078759,1696,"tags=42%, list=32%, signal=33%","SPP1/LPL/THBS1/GLUL/HLA-E/ARID5A/CLU/SERPINE2/TNFRSF1A/HLA-A/TUBB3/IGFBP2/CHI3L1/GPRC5B/CXCL14/F3/FGF1/CNR1/LAMP2/ZYX/C3/BCL6/FKBP5/GNAI2/C1S/CSF1/LGALS3/GAP43/HLA-C/SERPING1/HOPX/IRF9/CAV1/PTPRF/CHID1/ADAM9/SNX3/BST2/IFI16/CALR/NFKBIZ/CAPN2/AKAP12/A2M/EFNA1/CMTM3/SCG2/ABHD12/MAOB/NOTCH2/SOD2/HRH1/PLAU/IFITM3/AQP1/CDKN2B/HLA-B/MAP1B/TBK1/POR/MGLL/NEDD9/SLC1A3/JAM3/CD81/FGFR1/OSMR/TUBB2B/SEMA6A/NPNT/PLXNA4/PSPH/CDKN1A/AP3D1/PROS1/LAMB2/FADS1/HTRA1/SOCS3/MX1/ATF3/CDK4/FYN/MAPKAP1/DAG1/TUBB/TMEM43/IVNS1ABP/ISG15/ENDOD1/YTHDF1/HK1/IL1RAP/COMT/TRIL/PDE4B/FOS/LSM14A/ADORA1/SEMA4B/FAM107A/POSTN/EIF4G1/TBL2/NRCAM/BSG/SFPQ/UPP1/CYLD/RNF185/PLXNB2/HSD3B7/PLIN3/IFI35/LPAR1/ITGAV/AKAP1/NRP1/PLAUR/MMP2/WIPI2/VIM/XPR1/HBEGF/IRAK1/P2RY1/CNP/FUCA2/CX3CL1/NCAM1/SLC25A25/PCSK1N/MIAT/SLC38A3/SLC1A2/PCSK1/GCLM/RNF26/TRIM14/FLNA/GBP1/LOX/GSN/TRIM22/ZC3HAV1/HYAL2/DUSP1/KIF5C/DDIT4/SEMA5A/SIRPA/SIRT2/GPR108/CTNNA2/IFNAR1/SEMA5B/F12/BMP7/FOXO3/PIM1/SEMA3A/PVR/SLC2A1/ABL1/AKIRIN2/CYFIP1/AP1M1/PREX1/CD47/CTNNB1/BHLHE40/GBP3/ECE1/STAT1/NFASC/TNC/VCAM1/NPRL2/NLRC5/B2M/OAS1/HDAC6/FOXO1/C1R/PPP1CB/DDX60/RRAGD/MAP2K2/NUPR1/IFNGR1/CRKL/SP100/SOS1/MUL1/DHX15/MOSPD2/GBP2/PRKAB2/G3BP1/TMEM120A/FAM3A/PTGS2/HSPA5/DPYSL5/RNASE4/FEM1A/SLC16A1/CD274/PRKD2/PLIN2/SORL1/CARD8/PJA2/EMILIN1/GLRB/PRKCA/HGF/ARL8B/FLOT1/SP1/ROM1/RHBDD3/ABCA1/MAP3K5/SESN2/SZT2/ADAM15/ZFP36/OCIAD2/NUB1/CFI/SWAP70/SRD5A1/CERS2/COLEC12/HSF1/MOV10/PML/IL6ST/CDH13/PKD1/XPC/ADH5/ANXA2/C1QTNF3/MYO1C/PPM1B/PRKD1/PLSCR1/OGG1/PAK2/IKBKB/CELF1/PDCD1LG2/IL17RC/RBCK1/PUM1/UNC93B1/SREBF1/PLSCR4/EFNB2/EXT1/OPTN/SPHK1/TXNIP/TRIM27/ITFG2/ABCF3/NR1H2/RDH11/MR1/FEZ1/PROX1/ETV1/PGRMC1/TOLLIP/CALCRL/ATAD3A/CASK/APOBEC3C/GNAQ/PLEKHB1/CLPB/MAP2K1/APP/CDH4/LYN/MIOS/GADD45A/EGR2/PIP5K1A/TLR4/RAB13/NQO1/MPP1/MAPK14/DAPK3/SETD6/WASL/SYNCRIP/ADAMTS9/ALAD/EDNRB/HNRNPA0/CASP8AP2/GRN/VAMP3/PLXNB1/OGT/ELMO2"
