"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"426","Upregulated","BP","GO:0051646","mitochondrion localization","23/4446","50/18870",0.000409915927242733,0.00604674104881064,0.00467144120692731,"ACTR10/ARMC1/ATCAY/BRAT1/FEZ1/HAP1/HDAC6/HIF1A/MAP1B/MAP1S/MARK2/MEF2A/MFN1/MFN2/MTM1/MUL1/MYO19/RHOT1/RHOT2/SPAST/SYBU/TRAK1/ZBED3",23
"427","Upregulated","BP","GO:0006900","vesicle budding from membrane","34/4446","84/18870",0.000412928923258441,0.00607692120317574,0.00469475704195224,"ANXA2/AP1G1/AP2M1/AP3D1/ARFGAP2/ARFGAP3/CHMP4A/CHMP6/CHMP7/CSNK1D/DNM1/GBF1/GOLPH3/GOLPH3L/PEF1/PICALM/PREB/SCAP/SEC23B/SEC24C/SNX3/TBC1D20/TMED10/TMED9/TRAPPC11/TRAPPC12/TRAPPC2/TRAPPC3/TRAPPC4/TRAPPC5/TRAPPC6A/VAPB/VPS4A/WASL",34
"428","Upregulated","BP","GO:0001959","regulation of cytokine-mediated signaling pathway","60/4446","171/18870",0.000420721218734226,0.00617713116478008,0.00477217476832821,"ADAM17/ADAR/AGPAT1/AGPAT2/ANGPT1/AXL/CARD16/CARD8/CASP1/CASP4/CAV1/CD24/CDC37/CPNE1/CSF1/CYLD/FADD/HIF1A/HIPK1/HSPA1B/IKBKB/IL7/IRAK1/IRAK2/IRF3/IRF7/ISG15/LSM14A/MAPKAPK2/METTL3/MIR21/MUL1/NLRC5/NR1H2/NR1H3/OAS1/OAS3/OTUD4/PAFAH1B1/PIAS4/PPP2CB/PTPN1/PTPN2/RBM47/RFFL/RIPK1/RIPK2/RNF113A/RNF185/SAMHD1/SHARPIN/SPHK1/SPPL2B/TBK1/TNFRSF1A/TRAF2/TRIM41/TRIM56/UBE2K/VRK2",60
"429","Upregulated","BP","GO:0051647","nucleus localization","17/4446","33/18870",0.000452064337748152,0.00662184684943914,0.00511574218057779,"BIN1/CEP120/CLMN/DCTN1/DOCK7/DYNC1H1/FBXW11/LMNA/LMNB2/MTOR/NTN1/PAFAH1B1/SIRT1/SUN1/SUN2/TLK2/TMEM201",17
"430","Upregulated","BP","GO:0009615","response to virus","133/4446","436/18870",0.000463858785680681,0.00677881071911023,0.0052370054334377,"ABCF3/ADAR/AGBL5/AKAP1/AP1S1/APOBEC3C/ARMC5/ATAD3A/ATG7/BATF3/BAX/BCL2L1/BST2/CALR/CARD8/CASP1/CHMP3/CLPB/CLU/CRCP/CREBZF/DCLK1/DDIT4/DDX21/DDX56/DDX60/DDX60L/DHX15/DHX16/DHX36/DHX9/DTX3L/EIF5A/EXOC1/EXOSC4/EXOSC5/EXT1/FADD/FOSL1/G3BP1/GBF1/GBP1/GBP2/GBP3/GPATCH3/GRAMD4/HERC5/HIF1A/HNRNPUL1/HYAL2/IFI16/IFI6/IFIT1/IFIT2/IFIT3/IFITM3/IFNAR1/IFNGR1/IFNGR2/IKBKB/IKBKG/IRF2/IRF3/IRF7/IRF9/ISG15/ITCH/IVNS1ABP/LGALS8/LSM14A/LYST/MAPK14/MICA/MID2/MIR21/MORC3/MOV10/MUL1/MX1/NLRC5/NMI/NPC2/NPLOC4/NT5C2/OAS1/OAS3/PIM2/PLSCR1/PML/POLR3C/POLR3E/PPM1B/PQBP1/RAB2B/RELA/RNASE2/RNF185/RNF26/SAMHD1/SAP30BP/SEC14L1/SENP7/SERINC3/SIRT2/SKP2/SLFN11/STAT1/TARBP2/TBK1/TICAM1/TRAF3/TRAF3IP1/TRAF3IP2/TRIM21/TRIM22/TRIM25/TRIM26/TRIM27/TRIM35/TRIM41/TRIM5/TRIM52/TRIM56/TRIM65/TRIM8/TTC4/TYK2/UBE2W/UBQLN1/UNC93B1/XPR1/ZC3HAV1/ZDHHC12",133
"431","Upregulated","BP","GO:0045088","regulation of innate immune response","130/4446","425/18870",0.00047276984684262,0.00686768509281389,0.00530566579249852,"A2M/ADAR/AKIRIN2/AP1G1/AP3B1/APPL2/BRCC3/CARD8/CASP1/CAV1/CDC37/CLPB/COLEC12/CRK/CYLD/DDX60/DHX33/DHX9/DTX4/ERAP1/FADD/FAM3A/FLOT1/FOSL1/FYN/GBP2/GFER/GPATCH3/GPR108/GRAMD4/GRN/HEXIM1/HLA-A/HLA-B/HLA-E/HLA-G/HSPA1B/IFI16/IFI35/IKBKB/IRAK1/IRAK2/IRAK4/IRF3/IRF7/ISG15/ITCH/LAMP1/LGR4/LRCH4/LRRC14/LSM14A/LYN/MAP3K7/MAPKAPK2/MAPKAPK3/MARK4/METTL3/MFHAS1/MICA/MIR21/MUL1/N4BP1/NAGK/NAGLU/NEK7/NFKBIL1/NFKBIZ/NLRC5/NMI/NOD1/NONO/NPLOC4/NR1H2/NR1H3/OAS1/OAS3/OTUD4/PAK2/PIK3R1/PJA2/PLA2G5/PLSCR1/POLR3C/PQBP1/PRKCE/PRKD1/PTPN1/PTPN2/PUM1/PUM2/PVR/RASGRP1/RBM14/RBM47/RELA/RFTN1/RIPK2/RNF185/RPS6KA3/SAMHD1/SEC14L1/SERPING1/SFPQ/SIRT2/SLC15A2/SLC15A4/STAT5B/SUSD4/TARBP2/TBK1/TICAM1/TLR4/TNIP1/TNIP2/TRAF3/TRIL/TRIM21/TRIM25/TRIM41/TRIM5/TRIM56/UBE2K/UBQLN1/UNC93B1/USP38/XRCC5/ZDHHC12/ZDHHC18/ZNRF1",130
"432","Upregulated","BP","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","40/4446","104/18870",0.000472938737794003,0.00686768509281389,0.00530566579249852,"ACVR2A/ADAM17/AXIN1/BMP7/BMPR1A/BMPR2/CDKN2B/CITED1/CITED2/CRB2/FKBP8/FLCN/FOXD1/GIPC1/HIPK2/HSP90AB1/ILK/MEN1/MIR21/MSX1/NEO1/NOTCH1/NOTCH2/NPNT/NUMA1/NUP93/PELO/SLC2A10/STK11/SULF1/TGFB1I1/TGFB3/TGFBR1/TGFBR2/TGFBR3/THBS1/TNXB/TWSG1/ZC3H3/ZEB2",40
"433","Upregulated","BP","GO:1900102","negative regulation of endoplasmic reticulum unfolded protein response","10/4446","15/18870",0.000474771854811114,0.00686768509281389,0.00530566579249852,"ATF6B/BFAR/DDRGK1/DNAJB9/HSPA5/NCK2/PPP1R15A/PTPN1/UFL1/WFS1",10
"434","Upregulated","BP","GO:0048011","neurotrophin TRK receptor signaling pathway","14/4446","25/18870",0.00047733212919392,0.00686768509281389,0.00530566579249852,"AKT1S1/BCAR1/CASP3/CYFIP1/DDIT4/DOCK3/HAP1/PPP2R5B/SORT1/SOS1/SPRY1/SPRY2/ZDHHC17/ZFYVE27",14
"435","Upregulated","BP","GO:0060155","platelet dense granule organization","14/4446","25/18870",0.00047733212919392,0.00686768509281389,0.00530566579249852,"ABCA1/AP1B1/AP1G1/AP1M1/AP1S1/AP1S2/AP3B1/AP3D1/BLOC1S3/DTNBP1/F2R/HPS1/HPS3/HPS5",14
"436","Upregulated","BP","GO:0032273","positive regulation of protein polymerization","36/4446","91/18870",0.000477590449643487,0.00686768509281389,0.00530566579249852,"AMBRA1/ARF6/ARL2/ARPC2/BAG4/BAIAP2/BIN1/CDC42EP1/CDC42EP3/CDC42EP4/CDK5RAP2/CKAP5/CLIP1/DCTN1/FCHSD1/FCHSD2/GRB2/HSPA1B/MAP1B/MAPRE1/MET/MLST8/MTOR/NCK2/NCKAP1/NUMA1/PDE4DIP/PFN2/PINK1/PRKCE/PSRC1/PTK2B/SLAIN1/SLAIN2/SNX9/VASP",36
"437","Upregulated","BP","GO:0097581","lamellipodium organization","36/4446","91/18870",0.000477590449643487,0.00686768509281389,0.00530566579249852,"ABI1/ACTR3/AKIRIN1/ARFIP2/ARHGEF4/ARHGEF6/ARHGEF7/ARPC2/AUTS2/AVIL/BIN3/CCDC88A/CD44/CDH13/CORO1B/CYFIP1/EPHA2/GOLPH3/ITGB1/KANK1/MTOR/MYO9B/NCK2/NCKAP1/PDPN/PIK3CA/PIK3R1/PLEKHO1/PTPRO/RREB1/SNX1/SRGAP2/TWF2/VAV2/VAV3/VCL",36
"438","Upregulated","BP","GO:0050804","modulation of chemical synaptic transmission","147/4446","489/18870",0.000490833484622343,0.00704200369261828,0.00544033653227168,"ABHD6/ABL1/ABR/ACHE/ADCY8/ADNP/ADORA1/AKAP12/AKAP7/APBA1/APBA2/APP/ARC/ATP2A2/BACE1/BAIAP2/BTBD9/CAMK2B/CASK/CCL2/CDH11/CDH2/CLSTN1/CLSTN3/CNR1/CX3CL1/CYFIP1/DAG1/DBN1/DCC/DGKZ/DLGAP4/DMPK/DNM1/DTNBP1/DVL1/EGR2/ERC1/F2R/FAM107A/FBXL20/FLOT1/FYN/GFAP/GIPC1/GNAI2/GPR158/GRIA1/GRIA2/GRIA4/GRIK3/HAP1/HDAC6/HIP1/HRAS/HRH1/IGSF11/ITGB1/KCNJ10/KCNMB4/KCTD13/LAMA2/LRRC4C/LRRTM2/LZTS1/MAP1A/MAP1B/MAPK1/MAPK3/MPP2/MTMR2/MYOF/NCDN/NCSTN/NLGN1/NLGN2/NLGN3/NLGN4X/NPTN/NR2E1/NTNG1/NTRK2/OXTR/P2RY1/PACSIN2/PAFAH1B1/PCDH8/PDE9A/PFN2/PICK1/PINK1/PLCB1/PLK2/PPFIA2/PREPL/PRKACA/PRKAR1B/PRKCE/PRNP/PRRT2/PSEN1/PTGS2/PTK2B/PTPRA/RAB5A/RAB8A/RAP1B/RAPGEF2/RARA/RNF19A/SERPINE2/SIPA1L1/SLC12A2/SLC1A3/SLC24A2/SLC38A1/SLC6A1/SLC6A9/SLC7A11/SNAP25/SQSTM1/SRF/STAU1/STAU2/STX3/STX4/STXBP1/SYAP1/SYBU/SYNE1/SYNGR1/SYT11/TMEM25/TPRG1L/TRIO/TSHZ3/TUBB2B/UBE3A/UCN/USP46/VPS18/VPS35/YTHDF1/YWHAG/YWHAH/ZDHHC12/ZDHHC3",147
"439","Upregulated","BP","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","18/4446","36/18870",0.000495307657192461,0.00707389390408505,0.00546497348079337,"B2M/CALR/ERAP1/ERAP2/HLA-A/HLA-B/HLA-C/HLA-E/HLA-G/HLA-H/IKBKB/LNPEP/MFSD6/MICA/MR1/TAP1/TAPBP/TAPBPL",18
"440","Upregulated","BP","GO:1905898","positive regulation of response to endoplasmic reticulum stress","18/4446","36/18870",0.000495307657192461,0.00707389390408505,0.00546497348079337,"ATF6/ATXN3/BAK1/BAX/BCL2L11/CAV1/NCK2/PIK3R1/PTPN1/PTPN2/RNF185/SERINC3/SGTA/SIRT1/TMEM33/UBQLN1/UBQLN2/WFS1",18
"441","Upregulated","BP","GO:0007416","synapse assembly","68/4446","200/18870",0.000503967242613928,0.00718124751153271,0.0055479100678731,"ACHE/ADD2/ADNP/AGRN/AMIGO2/APP/ARF6/ARHGEF9/CDH2/CHD4/CLSTN1/CLSTN3/COLQ/CRIPT/CRK/CRKL/CTNNB1/DBNL/DNM3/DVL1/EEF2K/EIF4G1/EPHB3/FLRT2/FZD1/GAP43/GPC4/GPM6A/GRIA1/IL1RAP/LRFN4/LRP4/LRRC4B/LRRTM2/LZTS1/MAP1B/NLGN1/NLGN2/NLGN3/NLGN4X/NPTN/NRCAM/NRXN2/NTN1/NTRK2/OGT/OXTR/PCDHB14/PCDHB16/PCDHB9/PDLIM5/PLXNB1/PLXNB2/PLXND1/PTK2B/RAP2A/ROBO2/SETD5/SLC25A46/SLITRK3/SNAP25/SPOCK2/SRGAP2/SRPX2/STAU2/THBS2/VPS35/ZDHHC12",68
"442","Upregulated","BP","GO:0006006","glucose metabolic process","66/4446","193/18870",0.000505844664291179,0.00719169201449269,0.00555597902288859,"ADIPOR1/ADPGK/AKT2/APOD/ARPP19/ATF3/BCKDK/BRAT1/C1QTNF1/C1QTNF3/CLK2/DLAT/DYRK2/ENO2/FOXK1/FOXO1/GAA/GCK/GPI/GPT2/H6PD/HK1/IGFBP3/IGFBP4/IRS2/KAT2B/LRP5/MAPK14/MIDN/NLN/OAS1/OGT/OMA1/PC/PDHA1/PDK2/PDK3/PDK4/PFKFB2/PFKL/PFKP/PGAM2/PGK1/PGM2L1/PGP/PIK3CA/PPARA/PPARD/PRKACA/PTPN2/RGN/RORA/SESN2/SIRT1/SIRT6/SLC25A1/SLC25A11/SLC25A12/SLC25A13/SLC37A4/SLC39A14/SORBS1/STK11/WDR5/WDTC1/ZNF692",66
"443","Upregulated","BP","GO:2000573","positive regulation of DNA biosynthetic process","29/4446","69/18870",0.00051378870975779,0.00727231255665999,0.00561826284152164,"ACD/ATM/ATR/CCT6A/CCT7/CHTF8/CTNNB1/DKC1/GFER/HGF/HMBOX1/HSP90AB1/MAPK1/MAPK3/MAPKAPK5/MYC/NEK7/NFATC1/PARN/PKIB/PNKP/POLG2/POT1/PRKD2/PTK2B/RFC2/TNKS/TNKS2/XRCC5",29
"444","Upregulated","BP","GO:0043523","regulation of neuron apoptotic process","77/4446","232/18870",0.000513829849643068,0.00727231255665999,0.00561826284152164,"ABL1/ADNP/AGAP2/AKT1S1/AMBRA1/ANGPT1/ATM/AXL/BACE1/BAX/BCL2L1/BCL2L11/CASP3/CCL2/CDC34/CHL1/CITED1/CLCF1/CLN8/CLU/CNTFR/CPEB4/CTNNB1/CX3CL1/EGLN2/EGLN3/F2R/FAIM2/FOXO3/FZD1/GCLC/GCLM/GPI/GRN/HIF1A/HIPK2/HRAS/HTRA2/HYOU1/IL6ST/MAP3K12/MCL1/MSH2/NES/NONO/NQO1/NRP1/NTRK2/NUPR1/OXR1/PIK3CA/PINK1/PLXND1/PRNP/PSEN1/PTK2B/PTPRZ1/PYCR1/RAD21/RASA1/RIPK1/SET/SIGMAR1/SIRT1/SOD2/SRPK2/STAMBP/STXBP1/TGFB3/TMBIM4/TRAF7/TRIM2/UBE2M/UCN/UCP2/VPS54/WFS1",77
"445","Upregulated","BP","GO:0036498","IRE1-mediated unfolded protein response","12/4446","20/18870",0.000521683423077755,0.00736687332723733,0.00569131625602509,"BAK1/BAX/BCL2L11/BFAR/COPS5/DDRGK1/DNAJB9/HSPA5/PTPN1/TMEM33/UFL1/VAPB",12
"446","Upregulated","BP","GO:0038179","neurotrophin signaling pathway","19/4446","39/18870",0.000528924557372592,0.00745238098324971,0.00575737563984517,"AKT1S1/BCAR1/CASP3/CYFIP1/DDIT4/DOCK3/HAP1/KIDINS220/NTRK2/NTRK3/PPP2R5B/RAPGEF1/RAPGEF2/SORT1/SOS1/SPRY1/SPRY2/ZDHHC17/ZFYVE27",19
"447","Upregulated","BP","GO:0000422","autophagy of mitochondrion","38/4446","98/18870",0.000537693952003461,0.00754211784461997,0.00582670231823299,"AMBRA1/ARFIP2/ATG13/ATG2A/ATG2B/ATG4B/ATG7/ATG9A/CAMKK2/CDC37/CERS1/CTSK/FBXL4/FIS1/FKBP8/GABARAPL1/HDAC6/HIF1A/HTRA2/HUWE1/MAP1LC3A/MARK2/MFN2/MUL1/OGT/OPTN/PARL/PINK1/SLC25A46/SNX7/SQSTM1/SREBF1/SREBF2/TSC2/TSPO/WDR45/WIPI1/WIPI2",38
"448","Upregulated","BP","GO:0061726","mitochondrion disassembly","38/4446","98/18870",0.000537693952003461,0.00754211784461997,0.00582670231823299,"AMBRA1/ARFIP2/ATG13/ATG2A/ATG2B/ATG4B/ATG7/ATG9A/CAMKK2/CDC37/CERS1/CTSK/FBXL4/FIS1/FKBP8/GABARAPL1/HDAC6/HIF1A/HTRA2/HUWE1/MAP1LC3A/MARK2/MFN2/MUL1/OGT/OPTN/PARL/PINK1/SLC25A46/SNX7/SQSTM1/SREBF1/SREBF2/TSC2/TSPO/WDR45/WIPI1/WIPI2",38
"449","Upregulated","BP","GO:0099177","regulation of trans-synaptic signaling","147/4446","490/18870",0.000540627645809666,0.00756637890037404,0.00584544532287934,"ABHD6/ABL1/ABR/ACHE/ADCY8/ADNP/ADORA1/AKAP12/AKAP7/APBA1/APBA2/APP/ARC/ATP2A2/BACE1/BAIAP2/BTBD9/CAMK2B/CASK/CCL2/CDH11/CDH2/CLSTN1/CLSTN3/CNR1/CX3CL1/CYFIP1/DAG1/DBN1/DCC/DGKZ/DLGAP4/DMPK/DNM1/DTNBP1/DVL1/EGR2/ERC1/F2R/FAM107A/FBXL20/FLOT1/FYN/GFAP/GIPC1/GNAI2/GPR158/GRIA1/GRIA2/GRIA4/GRIK3/HAP1/HDAC6/HIP1/HRAS/HRH1/IGSF11/ITGB1/KCNJ10/KCNMB4/KCTD13/LAMA2/LRRC4C/LRRTM2/LZTS1/MAP1A/MAP1B/MAPK1/MAPK3/MPP2/MTMR2/MYOF/NCDN/NCSTN/NLGN1/NLGN2/NLGN3/NLGN4X/NPTN/NR2E1/NTNG1/NTRK2/OXTR/P2RY1/PACSIN2/PAFAH1B1/PCDH8/PDE9A/PFN2/PICK1/PINK1/PLCB1/PLK2/PPFIA2/PREPL/PRKACA/PRKAR1B/PRKCE/PRNP/PRRT2/PSEN1/PTGS2/PTK2B/PTPRA/RAB5A/RAB8A/RAP1B/RAPGEF2/RARA/RNF19A/SERPINE2/SIPA1L1/SLC12A2/SLC1A3/SLC24A2/SLC38A1/SLC6A1/SLC6A9/SLC7A11/SNAP25/SQSTM1/SRF/STAU1/STAU2/STX3/STX4/STXBP1/SYAP1/SYBU/SYNE1/SYNGR1/SYT11/TMEM25/TPRG1L/TRIO/TSHZ3/TUBB2B/UBE3A/UCN/USP46/VPS18/VPS35/YTHDF1/YWHAG/YWHAH/ZDHHC12/ZDHHC3",147
"450","Upregulated","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","65/4446","190/18870",0.000548462139575687,0.00765896907798581,0.00591697634555104,"ARMC10/BAG5/BAX/BCL2L1/BCL2L11/BCLAF1/BID/CAV1/CD44/CDKN2D/CLU/CTNNB1/CYLD/EIF5A/ERP29/FIGNL1/FIS1/FLCN/FYN/FZD1/GPX1/GRINA/HDAC1/HIF1A/HNRNPK/HTRA2/HYOU1/IVNS1ABP/MAPK7/MAPK8IP1/MCL1/MDM2/MIR21/MSX1/MUC1/MYC/NACC2/NCK2/NOC2L/NOL3/NONO/NUPR1/P4HB/PARL/PIAS4/PIK3CB/PINK1/PLAGL2/PLAUR/PLEKHF1/PPIF/PTGS2/PTPN1/PTPN2/PTTG1IP/PYCR1/SERINC3/SFPQ/SGMS1/SIRT1/SKIL/SOD2/TMEM161A/UBQLN1/WFS1",65
"451","Upregulated","BP","GO:0006904","vesicle docking involved in exocytosis","20/4446","42/18870",0.000553480990417071,0.0076609571448918,0.00591851223696623,"CTBP2/EXOC1/EXOC2/EXOC3/EXOC4/EXOC8/RAB13/RAB3D/RAB8A/RALB/SNAP25/STXBP1/SYTL2/TPRG1L/UNC13B/VAMP3/VPS11/VPS18/VTI1B/YKT6",20
"452","Upregulated","BP","GO:0030866","cortical actin cytoskeleton organization","20/4446","42/18870",0.000553480990417071,0.0076609571448918,0.00591851223696623,"ANLN/ARF6/CALR/EHD2/EPB41L1/EPB41L2/EZR/FHOD3/FMNL2/FMNL3/IKBKB/IQGAP1/IQGAP2/LLGL1/NCKAP1/PLEC/RAB13/RTKN/TLN1/VPS4A",20
"453","Upregulated","BP","GO:0090148","membrane fission","20/4446","42/18870",0.000553480990417071,0.0076609571448918,0.00591851223696623,"CHMP1A/CHMP3/CHMP4A/CHMP6/CHMP7/EXOC1/EXOC2/EXOC3/EXOC4/EXOC8/HGS/SLC25A46/SNF8/SPAST/STAM/STAM2/UBAP1/VPS36/VPS37C/VPS4A",20
"454","Upregulated","BP","GO:2000008","regulation of protein localization to cell surface","20/4446","42/18870",0.000553480990417071,0.0076609571448918,0.00591851223696623,"ABCA2/ACTN2/ARF6/ASTN2/CTNNB1/GBF1/GOPC/GPM6B/HSP90AB1/MAP1A/NEDD4L/PICALM/RAB11B/RAB11FIP5/RIC3/SNX33/STX3/STX4/TAX1BP3/TM9SF4",20
"455","Upregulated","BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","26/4446","60/18870",0.000561183080433919,0.00775049335702581,0.00598768390274432,"ADAM17/AGPAT1/AGPAT2/AXL/CASP1/CASP4/CPNE1/CSF1/FADD/HIF1A/HSPA1B/IL7/IRF3/IRF7/LSM14A/NLRC5/PAFAH1B1/RBM47/RIPK1/RIPK2/RNF185/TBK1/TRAF2/TRIM41/TRIM56/UBE2K",26
"456","Upregulated","BP","GO:0022011","myelination in peripheral nervous system","15/4446","28/18870",0.0005685566520973,0.00781796499295281,0.00603980946555971,"AKT2/ARHGEF10/CNTNAP1/DAG1/DICER1/ILK/ITGB4/LGI4/NTRK2/PARD3/PLEC/POU3F2/SIRT2/SKI/SLC25A46",15
"457","Upregulated","BP","GO:0032292","peripheral nervous system axon ensheathment","15/4446","28/18870",0.0005685566520973,0.00781796499295281,0.00603980946555971,"AKT2/ARHGEF10/CNTNAP1/DAG1/DICER1/ILK/ITGB4/LGI4/NTRK2/PARD3/PLEC/POU3F2/SIRT2/SKI/SLC25A46",15
"458","Upregulated","BP","GO:0033574","response to testosterone","21/4446","45/18870",0.000569806963370506,0.00781805012624511,0.0060398752357269,"AR/CA9/CALR/CBL/CFLAR/ELK1/GPI/GPT2/HSF1/IGF1R/MSN/NCOA4/NQO1/PSPH/SIRT1/SLC39A9/SPP1/SRD5A1/THBS1/TSPO/XRN1",21
"459","Upregulated","BP","GO:0043113","receptor clustering","25/4446","57/18870",0.000571916577761299,0.00782033871366618,0.00604164329582707,"AGRN/CD81/CDH2/COLQ/CRKL/DNAJA3/DVL1/FLNA/FNTA/GLRB/GPHN/GSN/ITGB1BP1/LRP4/NLGN1/NLGN2/NRXN2/PICK1/RER1/SCRIB/SLC7A11/SLITRK3/SSNA1/THY1/TNFAIP6",25
"460","Upregulated","BP","GO:0060996","dendritic spine development","37/4446","95/18870",0.000572462732063406,0.00782033871366618,0.00604164329582707,"ARC/ARF6/ASAP1/BAIAP2/CAMK1/CAMK2B/CAPRIN1/CTNND2/DBN1/DHX36/DNM3/DTNBP1/DVL1/EEF2K/EFNA1/EPHB3/HDAC6/LLPH/LPAR1/MAPKAPK5/NCK2/NDP/NLGN1/NLGN2/PAFAH1B1/PAK2/PAK4/PDLIM5/PPFIA2/PSEN1/SIPA1L1/SRGAP2/STAU2/TANC2/TIAM1/UBA6/WASL",37
"461","Upregulated","BP","GO:1901875","positive regulation of post-translational protein modification","56/4446","159/18870",0.00057767451310514,0.00787441787495162,0.0060834224327912,"ANGPT1/ARNT/ARRDC4/AUTS2/AXIN1/CAV1/CBLB/CDK5RAP3/DCUN1D1/DCUN1D2/DCUN1D3/DCUN1D4/DDX21/FAM107A/FANCI/FBXO33/FZR1/HDAC3/HDAC4/HSPA5/HSPBP1/HUWE1/KANSL1/KANSL3/KAT8/MALT1/MCRS1/MUL1/NDFIP1/NDFIP2/NMI/OGT/PEF1/PHF20/PHF23/PIAS4/PIN1/PINK1/PTTG1IP/RIPK2/RNF180/RRP8/SAE1/SENP2/SIRT1/SKP2/SMARCA5/SPHK1/STUB1/TICAM1/TNIP1/TOLLIP/UBE3A/UBQLN1/WDR5/WFS1",56
"462","Upregulated","BP","GO:0032365","intracellular lipid transport","23/4446","51/18870",0.000581597881952885,0.00791073829045873,0.00611148195845684,"ABCA1/ABCA2/ABCD4/ANXA2/ARL8B/CPT2/GLTP/GRAMD1A/GRAMD1C/LDLR/LRP6/NPC2/OSBP/OSBPL2/PIP4K2A/SERAC1/SGPP1/SLC25A20/TMEM41B/VPS4A/VPS52/VPS53/VPS54",23
"463","Upregulated","BP","GO:0001952","regulation of cell-matrix adhesion","46/4446","125/18870",0.000589699017952676,0.00800360394992358,0.00618322580606512,"ABL1/ACTG1/ADAM15/APOD/BCL6/CASK/CDH13/CDKN2A/COL16A1/CSF1/CX3CL1/DAG1/DAPK3/DDR1/DLC1/EFEMP2/FAM107A/FERMT2/GPM6B/ITGB1BP1/JAG1/LIMCH1/MMP14/NF2/NRP1/PEAK1/PIK3CB/PIK3R1/PLAU/PLEKHA2/POLDIP2/POSTN/PTK2/PTK2B/PTPRA/PTPRJ/RASA1/RIN2/RRAS/SDC4/SLC9A1/THBS1/THY1/TLN1/TSC1/VCL",46
"464","Upregulated","BP","GO:0070972","protein localization to endoplasmic reticulum","32/4446","79/18870",0.000593152750667555,0.00803312906292008,0.00620603558547814,"ANK2/BCAP29/CHMP4A/DDRGK1/EDEM1/GBF1/GPAA1/HSPA5/KDELR1/KDELR2/OS9/PPP1R15A/RAB10/RAB3GAP2/RER1/SEC61A1/SEC61G/SEC63/SGTA/SGTB/SPCS2/SPCS3/SRP54/SRP68/SRPRB/SSR3/TRAM1/TRAM2/UBAC2/UBL4A/VPS54/ZFAND2B",32
"465","Upregulated","BP","GO:0051098","regulation of binding","85/4446","262/18870",0.000615773149439476,0.00831523034097571,0.00642397439320915,"ABL1/ACD/ACTB/ADAM15/ADD1/ADD2/AKTIP/AMFR/ANXA2/APP/ARHGEF7/ATP2A2/B2M/BAX/CAMK1/CARD16/CAV1/CDKN1A/CPNE1/CRK/CRMP1/CSNK1E/DACT1/DDRGK1/DHX9/DNAJB2/DTX3L/DVL1/EIF4G1/FKBP1A/FLOT1/GAS8/GMNN/HABP4/HDAC4/HDAC5/HEY1/HIPK2/HMBOX1/IFI16/IFIT1/IFIT2/ITGB1BP1/JUN/LARP6/LRP1/LRPAP1/MARK2/MARK3/MED25/MET/NES/NRP1/NUCKS1/PBXIP1/PIN1/PINX1/PKD1/PLAUR/PPP1CA/PPP2CB/PRKACA/PRMT7/PSEN1/PTPRF/RALB/RAPGEF2/RARA/RIPK2/RNF220/SIRT2/SKI/SORL1/SP100/SPPL3/STYX/SUMO3/SYMPK/TAF1/TFIP11/TIAM1/TNKS/TRIM21/TTBK2/ZBTB7A",85
"466","Upregulated","BP","GO:0034333","adherens junction assembly","9/4446","13/18870",0.00061662911185466,0.00831523034097571,0.00642397439320915,"ACTB/CTNNB1/HIPK1/JAM3/PAK2/PIP5K1C/RAMP2/TBCD/VCL",9
"467","Upregulated","BP","GO:0051651","maintenance of location in cell","78/4446","237/18870",0.000629444808437109,0.0084698740390124,0.00654344518542082,"ABL1/AKAP6/ANK2/ANXA6/ARHGAP21/ARL2/BAX/CALM1/CALM3/CALR/CAMK2D/CAV1/CCDC88A/CIZ1/CX3CL1/DBN1/DIAPH1/DZIP1/F2R/FKBP1A/FLNA/GAA/GM2A/GOLPH3/GPAA1/GSN/HAP1/HEXA/HK1/HNRNPU/HSPA5/IBTK/ITPR1/KDELR1/KDELR2/LETM1/LYN/MCOLN1/MORC3/NAGLU/NOL3/OS9/PAFAH1B1/PDE4D/PINK1/PLCB1/PLCB3/PLCD1/PML/PRKACA/PRKCE/PRKD1/PSEN1/PTK2B/RANGAP1/RASA3/RER1/RYR3/SIRT1/SLC25A23/SLC30A7/SLC8A1/SORL1/SP100/SUN1/SUN2/SYNE1/TAF3/TAF8/TBCCD1/THY1/TMEM38A/TMEM38B/TPCN1/TSPO/TWF2/UVRAG/VPS13A",78
