"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"86","Upregulated","BP","GO:0006720","isoprenoid metabolic process","55/4048","133/18870",1.66520281674988e-07,1.19197541161771e-05,1.06312091703395e-05,"DHRS3/ALG6/RPE65/ALG14/PMVK/DPM3/FDPS/CRABP2/GGPS1/HTRA2/RETSAT/PECR/RFT1/ALG3/SRD5A3/COQ2/ADH5/LRAT/CYP4V2/SRD5A1/HMGCS1/PDSS2/NUS1/AKR1B1/RARRES2/PNPLA4/ALG13/FDFT1/RDH10/DGAT1/ALDH1A1/ALG2/DPM2/DOLK/PNPLA2/PRMT3/ALG8/DPAGT1/IDI1/PHYH/PDSS1/RDH5/HSD17B6/LRP1/MVK/DHRS7/RDH11/RDH12/NPC2/RLBP1/ALG1/MVD/DPM1/RDH13/ALG12",55
"87","Upregulated","BP","GO:1903320","regulation of protein modification by small protein conjugation or removal","87/4048","243/18870",1.73469117434561e-07,1.20544967152014e-05,1.0751385873686e-05,"PARK7/FBXO2/MUL1/PINK1/RPL11/PEF1/SVBP/RPL5/PIAS3/RPS7/EPAS1/COMMD1/NMI/TANK/WDR48/USP4/FAM107A/CEP63/RCHY1/COPS4/PDCD6/SKP1/CAMLG/EGR1/HDAC3/NDFIP1/TNIP1/NPM1/SQSTM1/TBC1D7/HSPA1A/HSP90AB1/ATG5/AIMP2/PPIA/COPS6/CAV1/CDK5/BEX1/BEX4/BEX2/COPS5/RIPK2/ANGPT1/DERL1/VPS28/PLAA/TOPORS/UBQLN1/HSPA5/PRMT3/TRAF6/UBXN1/RELA/RPS3/BIRC2/DCUN1D5/COPS7A/UBE2N/NDFIP2/SPRY2/HSP90AA1/UBE3A/NSMCE3/CHP1/COPS2/ARRDC4/STUB1/RPS2/HERPUD1/PHF23/UBB/COPS3/RPL23/CDK5RAP3/GPS1/FZR1/HMG20B/PIAS4/TICAM1/PIN1/UBA2/GSK3A/SAE1/UBE2L3/TSPO/PTTG1IP",87
"88","Upregulated","BP","GO:0000422","autophagy of mitochondrion","44/4048","98/18870",1.74277161736993e-07,1.20544967152014e-05,1.0751385873686e-05,"PARK7/VPS13D/ATP13A2/MUL1/PINK1/SNX7/CTSK/HAX1/HTRA2/ATG3/PARL/CISD2/SLC25A4/VDAC1/SQSTM1/ATG5/TOMM7/FIS1/FUNDC1/SLC25A5/FUNDC2/BNIP3L/OPTN/BNIP3/TIGAR/PHB2/GABARAPL1/RNF41/USP30/ULK3/GABARAPL2/MAP1LC3B/SPATA33/BECN1/WIPI1/WDR45B/MAP1LC3A/CDC37/ATG4D/FKBP8/CERS1/GSK3A/FBXO7/TSPO",44
"89","Upregulated","BP","GO:0061726","mitochondrion disassembly","44/4048","98/18870",1.74277161736993e-07,1.20544967152014e-05,1.0751385873686e-05,"PARK7/VPS13D/ATP13A2/MUL1/PINK1/SNX7/CTSK/HAX1/HTRA2/ATG3/PARL/CISD2/SLC25A4/VDAC1/SQSTM1/ATG5/TOMM7/FIS1/FUNDC1/SLC25A5/FUNDC2/BNIP3L/OPTN/BNIP3/TIGAR/PHB2/GABARAPL1/RNF41/USP30/ULK3/GABARAPL2/MAP1LC3B/SPATA33/BECN1/WIPI1/WDR45B/MAP1LC3A/CDC37/ATG4D/FKBP8/CERS1/GSK3A/FBXO7/TSPO",44
"90","Upregulated","BP","GO:2001233","regulation of apoptotic signaling pathway","129/4048","398/18870",1.92674747468105e-07,1.31789527268184e-05,1.17542863484636e-05,"PARK7/ENO1/PINK1/RPL11/HDAC1/TXNDC12/CTH/CTSK/LMNA/ATF3/AGT/RPS7/HTRA2/INHBB/NFE2L2/PRKRA/STRADB/TMBIM1/ITM2C/GPX1/GNAI2/HYAL2/FAIM/PARL/PAK2/MSX1/SLC25A4/NME5/CTNNA1/PRELID1/EEF1E1/HSPA1A/BAK1/TMEM14A/EYA4/IL20RA/PPIA/STYXL1/SERPINE1/FIS1/ARMC10/CAV1/ZC3HC1/SLC25A6/MAGED1/TAF9B/SLC25A5/BCAP31/CLU/FGFR1/SNAI2/MYC/GRINA/CAAP1/CREB3/FXN/UBQLN1/CTSL/NACC2/CD44/NDUFS3/PTPMT1/BAD/RELA/PPP1CA/GSTP1/FADD/RPS3/VDAC2/PPIF/GHITM/FAS/TCF7L2/TMBIM6/ZNF385A/CRADD/TRIAP1/RNF34/TPT1/LGALS3/PSEN1/PDIA3/DAPK2/MAP2K5/CTSH/TNFRSF12A/TRAP1/MPV17L/NUPR1/STX4/SIAH1/HERPUD1/CX3CL1/NOL3/EIF5A/TNFSF12/RPL26/UBB/AATF/BECN1/PSME3/P4HB/PYCR1/ACAA2/RBCK1/CSNK2A1/BCL2L1/SERINC3/EYA2/PIAS4/CDKN2D/PRDX2/NANOS3/TMEM161A/NDUFA13/PLEKHF1/URI1/DEDD2/BBC3/BAX/PIH1D1/BCL2L12/PPP2R1A/BID/XBP1/FBXO7/ATF4/SOD1/PTTG1IP",129
"91","Upregulated","BP","GO:0032509","endosome transport via multivesicular body sorting pathway","24/4048","41/18870",2.66179525756746e-07,1.80066061599838e-05,1.60600625372723e-05,"TMEM50A/LEPROT/CHMP3/CHMP2B/VTA1/VPS37D/LAPTM4B/VPS28/CHMP5/UBAP1/TSG101/VPS37C/STAM/VPS36/VPS4A/RILP/VPS25/SNF8/CHMP6/CHMP1B/CHMP4B/UBXN6/MVB12A/CHMP2A",24
"92","Upregulated","BP","GO:0006900","vesicle budding from membrane","39/4048","84/18870",2.93376823197741e-07,1.96307361261445e-05,1.7508621393586e-05,"PEF1/TRAPPC3/GOLPH3L/S100A10/TRAPPC12/PREB/RAB1A/SEC13/TFG/RAB7A/AP2M1/PDCD6/GOLPH3/AP3S1/SAR1B/TMED9/SNX3/WASL/INSIG1/AP3M2/CHMP5/TRAPPC4/TMED2/TMED10/ANXA2/AP3S2/VPS4A/TRAPPC2L/RILP/TRAPPC1/CHMP6/VAPA/TBC1D20/SEC23B/CHMP4B/VAPB/AP3D1/TRAPPC6A/ARFGAP3",39
"93","Upregulated","BP","GO:0035967","cellular response to topologically incorrect protein","47/4048","109/18870",2.97217237287077e-07,1.96738635778413e-05,1.75470866971069e-05,"CTH/ATF3/ERLEC1/AUP1/NFE2L2/NGLY1/DNAJC18/HSPA1A/RNF5/BAK1/PACRG/HERPUD2/TBL2/RHBDD2/DNAJB9/COPS5/DERL1/CREB3/HSPA5/TOR1A/OPTN/DNAJB12/BAG3/TM7SF3/TMBIM6/FICD/HSPB8/TMED2/SERP2/UGGT2/TMTC4/EIF2S1/PIGBOS1/PARP6/STUB1/BFAR/HERPUD1/DERL2/CDK5RAP3/DDRGK1/VAPB/RNF126/PPP1R15A/BAX/SDF2L1/XBP1/ATF4",47
"94","Upregulated","BP","GO:0019348","dolichol metabolic process","16/4048","22/18870",3.81921079698881e-07,2.50117677300672e-05,2.23079546663983e-05,"ALG6/ALG14/DPM3/RFT1/ALG3/SRD5A3/NUS1/ALG13/ALG2/DPM2/DOLK/ALG8/DPAGT1/ALG1/DPM1/ALG12",16
"95","Upregulated","BP","GO:0019395","fatty acid oxidation","46/4048","107/18870",4.39474366120799e-07,2.84779389246278e-05,2.53994270768542e-05,"MFSD2A/SCP2/CPT2/ADIPOR1/HADHA/HADHB/HACL1/ACAA1/ACOX2/ACOX3/ADH5/BDH2/HADH/CYP4V2/ECI2/PEX7/ACAT2/TWIST1/CROT/PRKAG2/HSD17B10/PEX2/DECR1/CRAT/ACAT1/PHYH/ECHS1/APPL2/ACADS/IRS2/ABCD4/IVD/ETFA/KLHL25/DECR2/ECI1/SOX9/ACAA2/ACOT8/GCDH/ILVBL/ECH1/AKT2/CPT1C/ETFB/MCAT",46
"96","Upregulated","BP","GO:0006635","fatty acid beta-oxidation","36/4048","76/18870",4.50629318486103e-07,2.88966050479213e-05,2.57728347063982e-05,"MFSD2A/SCP2/CPT2/HADHA/HADHB/ACAA1/ACOX2/ACOX3/BDH2/HADH/ECI2/PEX7/ACAT2/TWIST1/CROT/HSD17B10/PEX2/DECR1/CRAT/ACAT1/ECHS1/ACADS/IRS2/ABCD4/IVD/ETFA/DECR2/ECI1/ACAA2/ACOT8/GCDH/ECH1/AKT2/CPT1C/ETFB/MCAT",36
"97","Upregulated","BP","GO:0046034","ATP metabolic process","55/4048","137/18870",5.28316514485707e-07,3.35290357028248e-05,2.99044920190716e-05,"ENO1/NMNAT1/SDHB/PINK1/AK2/ATP1A2/SDHC/OLA1/NDUFB3/NDUFB4/NDUFB5/NDUFC1/NDUFS6/NDUFS4/NDUFA2/HSPA1A/DNAJC30/FIS1/NDUFA5/NDUFB2/PRKAG2/TMSB4X/NDUFB11/NDUFA1/NDUFB6/NUDT2/STOML2/NDUFA8/AK1/NDUFS3/UQCC3/BAD/NDUFV1/NDUFS8/NDUFC2/SDHD/HSPA8/NDUFA9/NDUFA12/NDUFB1/CLPX/NDUFB10/ABCC6/NDUFAB1/ALDOA/CTNS/COX11/NDUFV2/NDUFS7/NDUFA11/NDUFA7/NDUFB7/NDUFA13/NDUFA3/TSPO",55
"98","Upregulated","BP","GO:0045324","late endosome to vacuole transport","22/4048","37/18870",5.76775116041495e-07,3.62308940239943e-05,3.23142750297792e-05,"TMEM50A/LEPROT/CHMP3/CHMP2B/VTA1/VPS37D/VPS28/CHMP5/UBAP1/TSG101/VPS37C/STAM/VPS36/VPS4A/VPS25/BECN1/SNF8/CHMP6/CHMP1B/CHMP4B/MVB12A/CHMP2A",22
"99","Upregulated","BP","GO:0097193","intrinsic apoptotic signaling pathway","106/4048","319/18870",6.17703299494373e-07,3.84099142594683e-05,3.42577396083216e-05,"PARK7/ENO1/PINK1/RPL11/HDAC1/TXNDC12/PHLDA3/TP53BP2/RPS7/HTRA2/NFE2L2/PRKRA/STK25/GPX1/ARL6IP5/PDCD10/PARL/MSX1/CASP6/ZNF622/HINT1/NME5/HSPA1A/BAK1/CDKN1A/IL20RA/PERP/CYCS/PPIA/STYXL1/FIS1/ARMC10/CAV1/CUL1/EDA2R/TAF9B/AIFM1/BCAP31/TNFRSF10B/CLU/POLB/SNAI2/NBN/MYC/GRINA/TOPORS/CREB3/UBQLN1/NACC2/HRAS/CD44/NDUFS3/PTPMT1/TMEM109/BAD/RPS3/CASP4/VDAC2/PPIF/BNIP3/TNFRSF1A/TMBIM6/ZNF385A/TRIAP1/TPT1/STK24/CUL4A/SNW1/MOAP1/RPS27L/DAPK2/AEN/TRAP1/CDIP1/NUPR1/SIAH1/HERPUD1/NOL3/EIF5A/RPL26/UBB/BECN1/PDK2/P4HB/PYCR1/BCL2L1/SERINC3/CEBPB/STK11/PIAS4/CDKN2D/TMEM161A/NDUFA13/PLEKHF1/URI1/BCL3/ERCC2/BBC3/PPP1R15A/BAX/BID/XBP1/FBXO7/ATF4/SOD1/PTTG1IP",106
"100","Upregulated","BP","GO:0072329","monocarboxylic acid catabolic process","53/4048","131/18870",6.33429565007184e-07,3.89939240218422e-05,3.47786169587102e-05,"MFSD2A/AKR1A1/SCP2/CPT2/HADHA/HADHB/MCEE/HACL1/ACAA1/ACOX2/PCCB/IDUA/ACOX3/BDH2/HADH/HEXB/ECI2/PEX7/AIG1/ACAT2/TWIST1/CROT/HSD17B10/PEX2/DECR1/IDNK/CRAT/NUDT8/ACAT1/PHYH/ECHS1/ACADS/CRYL1/PCCA/IRS2/ABCD4/IVD/SORD/ETFA/FAH/DECR2/ECI1/DCXR/ACAA2/ACOT8/GCDH/ILVBL/NUDT19/ECH1/AKT2/CPT1C/ETFB/MCAT",53
"101","Upregulated","BP","GO:0048284","organelle fusion","61/4048","158/18870",6.49798970914618e-07,3.96055689599048e-05,3.5324142077026e-05,"VAMP3/ATP13A2/PLA2G5/MUL1/OMA1/SNAPIN/RAB13/SYT11/VAMP4/CHMP3/MFF/CHMP2B/RAB7A/PARL/USO1/YIPF5/THG1L/BNIP1/BAK1/STX7/VPS41/STX1A/BET1/FIS1/CAV2/CHCHD3/VAMP7/CHMP5/STOML2/ANXA1/STX17/MTCH2/STX5/ZDHHC6/BNIP3/EEA1/USP30/VTI1B/VIPAS39/ADCK1/SNAP23/ANXA2/CLN3/PRRT2/STX4/VPS4A/STX8/RAB34/VAT1/GOSR2/CHMP6/CHMP1B/VPS16/CHMP4B/STX10/RAB8A/RAB3A/ANKRD27/AKT2/BAX/CHMP2A",61
"102","Upregulated","BP","GO:0007032","endosome organization","42/4048","96/18870",7.7853945620572e-07,4.69871460039452e-05,4.1907758550764e-05,"ATP6V0B/VAMP4/TMEM9/CHMP3/PDCD6IP/CHMP2B/RAB7A/SQSTM1/SNX3/VTA1/VPS37D/ATP6V1F/ATP6AP2/ATP6AP1/PLEKHF2/LAPTM4B/VPS28/CHMP5/UBAP1/TSG101/VPS37C/LAMTOR1/STAM/EEA1/VPS36/ATP6V1D/USP8/RAB11A/AKTIP/VPS4A/RILP/VPS25/SNF8/CHMP6/CHMP1B/CHMP4B/RAB22A/PLEKHJ1/HOOK2/MVB12A/PLEKHF1/CHMP2A",42
"103","Upregulated","BP","GO:0006790","sulfur compound metabolic process","105/4048","317/18870",8.25726486089754e-07,4.93511868773643e-05,4.40162427332055e-05,"B3GALT6/ICMT/PPT1/PPCS/ELOVL1/ST3GAL3/AKR1A1/CTH/PHGDH/BOLA1/PMVK/TSTD1/MPC2/SLC5A6/NFU1/MCEE/BOLA3/SUCLG1/MAT2A/CHPF/ACSL3/BTD/OXSM/GLB1/ABHD14B/PDHB/SUCLG2/B4GALT4/PXYLP1/CHST2/MCCC1/IDUA/HS3ST1/UGDH/ENOPH1/PAPSS1/SLC7A11/HMGCS1/HEXB/CDO1/ACSL6/HSPA9/LYRM4/ELOVL2/SLC35B2/GUSB/TPST1/GAL3ST4/DLD/SMS/ACOT9/ABCB7/ANGPT1/DGAT1/FXN/ISCA1/SLC35D2/PDHX/HSD17B12/B3GAT3/GAL3ST3/GSTP1/NUDT8/ACAT1/DLAT/ST3GAL4/MMS19/TCF7L2/GLRX3/SUOX/CHST11/ISCU/MVK/SUCLA2/EDNRB/TM9SF2/MTHFD1/ISCA2/DLST/GLRX5/CHST14/ACSBG1/NUBP1/NDUFAB1/SULT1A1/CIAPIN1/MVD/HS3ST3B1/PIPOX/ACLY/NAGLU/PDK2/AHCY/GGT7/ACSS2/NFS1/ACOT8/GCDH/MRI1/TECR/NUDT19/ETHE1/SLC25A1/HSCB/MPST",105
"104","Upregulated","BP","GO:0032386","regulation of intracellular transport","110/4048","336/18870",8.7009011293323e-07,5.15026416847785e-05,4.59351217516167e-05,"UBE2J2/PARK7/ATP13A2/PINK1/KHDRBS1/DMAP1/TMEM53/PLK3/SCP2/LEPROT/SH3GLB1/SNAPIN/HAX1/RAB29/ARV1/ITGB1BP1/ERLEC1/HTRA2/CHMP3/MFF/CAMK1/HYAL2/ZIC1/PDCD10/PARL/NCBP2/STX18/UBE2D3/REEP5/SAR1B/REEP2/HDAC3/YIPF5/RBM22/WWC1/RAB23/SNX3/NUS1/EZR/TOMM7/FIS1/RINT1/CDK5/INSIG1/MSN/BCAP31/EMD/GDI1/ZDHHC2/DMTN/BNIP3L/ZFAND1/ANGPT1/RNF139/TXN/STOM/HRAS/PRR5L/B3GAT3/MTMR2/RDX/ZPR1/FEZ1/BAG3/CEP290/PPP1CC/RAN/UFM1/UBAC2/LAMP1/GAS6/PSEN1/IFI27/HSP90AA1/CHP1/ANXA2/OAZ2/RAB11A/MAP2K1/SMAD3/CIB1/VPS35/NDRG4/YWHAE/DERL2/NDEL1/MIEF2/LMAN1/TBC1D20/PRNP/TM9SF4/EDEM2/ERGIC3/PKIG/STK11/REEP6/OAZ1/MAP2K2/SIRT6/RAB11B/UBL5/AKAP8L/PDCD5/AKT2/GSK3A/SAE1/BBC3/EHD2/UBE2L3/MIEF1",110
"105","Upregulated","BP","GO:0009062","fatty acid catabolic process","45/4048","106/18870",8.95617971555865e-07,5.25088022180753e-05,4.68325146830616e-05,"MFSD2A/SCP2/CPT2/HADHA/HADHB/MCEE/HACL1/ACAA1/ACOX2/PCCB/ACOX3/BDH2/HADH/ECI2/PEX7/AIG1/ACAT2/TWIST1/CROT/HSD17B10/PEX2/DECR1/CRAT/NUDT8/ACAT1/PHYH/ECHS1/ACADS/PCCA/IRS2/ABCD4/IVD/ETFA/DECR2/ECI1/ACAA2/ACOT8/GCDH/ILVBL/NUDT19/ECH1/AKT2/CPT1C/ETFB/MCAT",45
"106","Upregulated","BP","GO:0090151","establishment of protein localization to mitochondrial membrane","22/4048","38/18870",1.09210711086762e-06,6.34246356085008e-05,5.65683286026368e-05,"MTX1/TOMM20/MTX2/MTCH1/TOMM7/AGK/TRMT10B/MTCH2/TIMM8B/TIMM9/MOAP1/HSP90AA1/TIMM22/ROMO1/TIMM13/NDUFA13/PDCD5/TOMM40/BBC3/BAX/TOMM22/SAMM50",22
"107","Upregulated","BP","GO:0072665","protein localization to vacuole","39/4048","88/18870",1.28401319014589e-06,7.38727588648418e-05,6.58869926197829e-05,"VPS13D/ATP13A2/RRAGC/SH3GLB1/LAMTOR5/GLMP/GPR137B/RTN4/PXK/RAB7A/SQSTM1/LMBRD1/VPS41/VPS37D/LAMTOR4/NDP/CLU/VPS28/RRAGA/UBAP1/TSG101/VPS37C/LAMTOR1/HSPA8/STAM/NCOA4/AP3M1/M6PR/GNPTAB/VPS36/GNPTG/VPS4A/VPS25/BECN1/SNF8/GGA3/AP3D1/MVB12A/KPTN",39
"108","Upregulated","BP","GO:0006986","response to unfolded protein","54/4048","137/18870",1.31716141431776e-06,7.50782006161122e-05,6.69621241430938e-05,"UBE2J2/FBXO6/CTH/HSPA6/ATF3/ERLEC1/NFE2L2/HSPE1/MANF/THBS4/HSPA1A/BAK1/HSP90AB1/PACRG/HERPUD2/TBL2/RHBDD2/DNAJB9/COPS5/TRAM1/DERL1/CREB3/ERP44/HSPA5/DNAJC4/HSPA8/OPTN/BAG3/TM7SF3/TMBIM6/FICD/HSPB8/TMED2/SERP2/DNAJC3/TMTC4/HSPA2/EIF2S1/HSP90AA1/PIGBOS1/PARP6/STUB1/BFAR/HERPUD1/DERL2/CDK5RAP3/DDRGK1/EDEM2/VAPB/DNAJB1/PPP1R15A/BAX/XBP1/ATF4",54
"109","Upregulated","BP","GO:0006458","'de novo' protein folding","23/4048","41/18870",1.3352516206122e-06,7.54110915274195e-05,6.72590290015765e-05,"HSPA6/FKBP1B/HSPE1/CHCHD4/HSPA9/DNAJC18/HSPA1A/DNAJC2/BAG1/HSPA5/TOR2A/TOR1A/DNAJB13/HSPA8/HSPA14/DNAJB12/PTGES3/CCT2/HSPA2/SDF2/FKBP1A/DNAJB1/SDF2L1",23
"110","Upregulated","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","69/4048","190/18870",1.74713242147738e-06,9.69249734287773e-05,8.64472250272738e-05,"PARK7/ENO1/PINK1/RPL11/HDAC1/TXNDC12/RPS7/HTRA2/NFE2L2/PRKRA/GPX1/PARL/MSX1/NME5/HSPA1A/IL20RA/PPIA/STYXL1/FIS1/ARMC10/CAV1/TAF9B/BCAP31/CLU/SNAI2/MYC/GRINA/CREB3/UBQLN1/NACC2/CD44/NDUFS3/PTPMT1/BAD/RPS3/VDAC2/PPIF/TMBIM6/ZNF385A/TRIAP1/TPT1/DAPK2/TRAP1/NUPR1/SIAH1/HERPUD1/NOL3/EIF5A/RPL26/UBB/BECN1/P4HB/PYCR1/BCL2L1/SERINC3/PIAS4/CDKN2D/TMEM161A/NDUFA13/PLEKHF1/URI1/BBC3/BAX/BID/XBP1/FBXO7/ATF4/SOD1/PTTG1IP",69
"111","Upregulated","BP","GO:0006090","pyruvate metabolic process","48/4048","118/18870",1.74767252283858e-06,9.69249734287773e-05,8.64472250272738e-05,"ENO1/PGM1/MPC2/PDHB/SLC4A4/VDAC1/PPP2CA/ME1/PGAM2/GCK/DLD/BPGM/PRKAG2/PGK1/LDHA/PDHX/ARL2/ME3/DLAT/PFKP/DHTKD1/PGAM1/TIGAR/GAPDH/TPI1/ENO2/LDHB/PFKM/PRKAG1/GPD1/PSEN1/PKM/JMJD8/FAHD1/MLST8/NUPR1/ALDOA/SRR/NCOR1/ALDOC/PDK2/GALK1/ME2/EIF6/ZBTB7A/SIRT6/GPI/PFKL",48
"112","Upregulated","BP","GO:0044282","small molecule catabolic process","119/4048","375/18870",1.87196939083636e-06,0.000102891460446327,9.1768725024459e-05,"PARK7/ENO1/GALE/HMGCL/MFSD2A/AKR1A1/SCP2/CPT2/GLUL/HADHA/HADHB/SNX17/MCEE/THNSL2/GAD1/HACL1/GLB1/ACAA1/AMT/ACOX2/ALDH1L1/PCCB/MCCC1/IDUA/ACOX3/GNPDA2/SRD5A3/ADH5/BDH2/HADH/HEXB/CDO1/GNPDA1/MGAT1/NQO2/ECI2/DDAH2/BCKDHB/PEX7/AIG1/ACAT2/TWIST1/HIBADH/PGAM2/GCK/UPP1/CROT/DLD/HSD17B10/PGK1/PEX2/DECR1/GALT/ALDH1B1/IDNK/CRAT/TKFC/BAD/NUDT8/AASDHPPT/ACAT1/PFKP/PHYH/GLUD1/PGAM1/GOT1/OAT/ECHS1/TIGAR/TPI1/ENO2/DERA/PFKM/HSD17B6/ALDH2/SDSL/ACADS/CRYL1/ESD/CDADC1/PCCA/IRS2/FUT8/ALDH6A1/ABCD4/DLST/GSTZ1/CYP46A1/IVD/SORD/PKM/ETFA/MTHFS/FAH/DECR2/ECI1/AMDHD2/SULT1A1/QPRT/BCKDK/GOT2/GCSH/PIPOX/GALK1/DCXR/ACAA2/ACOT8/GCDH/ILVBL/NUDT19/ECH1/AKT2/GSK3A/CPT1C/ETFB/MPST/APOBEC3C/MCAT/PFKL",119
"113","Upregulated","BP","GO:0016093","polyprenol metabolic process","16/4048","24/18870",2.40870404202911e-06,0.000131221080378152,0.000117035866634596,"ALG6/ALG14/DPM3/RFT1/ALG3/SRD5A3/NUS1/ALG13/ALG2/DPM2/DOLK/ALG8/DPAGT1/ALG1/DPM1/ALG12",16
"114","Upregulated","BP","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","21/4048","37/18870",2.98681918322808e-06,0.000161288235894316,0.000143852713386128,"CHMP3/CHMP2B/VPS37D/VPS28/PLAA/CHMP5/UBAP1/TSG101/VPS37C/STAM/VPS36/VPS4A/VPS25/SNF8/TOM1L1/CHMP6/CHMP1B/CHMP4B/RNF126/MVB12A/CHMP2A",21
"115","Upregulated","BP","GO:0018208","peptidyl-proline modification","22/4048","40/18870",3.54049374025843e-06,0.000189524169261138,0.000169036296102407,"PPIE/PPIH/FKBP1B/PPIG/PPIL3/P4HTM/P3H2/PPID/PPIC/PPIL1/PPIL6/PPIA/NTMT1/P4HA1/PPIF/PPIB/OGFOD1/FKBP10/P4HB/FKBP1A/PIN1/EGLN2",22
"116","Upregulated","BP","GO:0034440","lipid oxidation","46/4048","114/18870",3.69760337962854e-06,0.000196227986249942,0.000175015419493126,"MFSD2A/SCP2/CPT2/ADIPOR1/HADHA/HADHB/HACL1/ACAA1/ACOX2/ACOX3/ADH5/BDH2/HADH/CYP4V2/ECI2/PEX7/ACAT2/TWIST1/CROT/PRKAG2/HSD17B10/PEX2/DECR1/CRAT/ACAT1/PHYH/ECHS1/APPL2/ACADS/IRS2/ABCD4/IVD/ETFA/KLHL25/DECR2/ECI1/SOX9/ACAA2/ACOT8/GCDH/ILVBL/ECH1/AKT2/CPT1C/ETFB/MCAT",46
"117","Upregulated","BP","GO:0006488","dolichol-linked oligosaccharide biosynthetic process","14/4048","20/18870",4.39198851763014e-06,0.000231086165081463,0.000206105372091397,"ALG6/ALG14/RFT1/ALG3/SRD5A3/NUS1/ALG13/ALG2/DOLK/ALG8/DPAGT1/ALG1/DPM1/ALG12",14
"118","Upregulated","BP","GO:0015986","proton motive force-driven ATP synthesis","34/4048","76/18870",4.67497638693773e-06,0.000243891140999904,0.000217526109137085,"SDHB/SDHC/NDUFB3/NDUFB4/NDUFB5/NDUFC1/NDUFS6/NDUFS4/NDUFA2/DNAJC30/NDUFA5/NDUFB2/NDUFB11/NDUFA1/NDUFB6/STOML2/NDUFA8/NDUFS3/NDUFV1/NDUFS8/NDUFC2/SDHD/NDUFA9/NDUFA12/NDUFB1/NDUFB10/NDUFAB1/NDUFV2/NDUFS7/NDUFA11/NDUFA7/NDUFB7/NDUFA13/NDUFA3",34
"119","Upregulated","BP","GO:0006631","fatty acid metabolic process","124/4048","401/18870",4.88720285628544e-06,0.000252820342716749,0.000225490049521317,"PLA2G5/MECR/MFSD2A/ELOVL1/SCP2/CPT2/GSTM4/MGST3/PLA2G4A/ADIPOR1/DEGS1/EPHX1/GNPAT/HADHA/HADHB/MCEE/THNSL2/INSIG2/DBI/PECR/ACSL3/HACL1/OXSM/ACAA1/GPX1/ACOX2/MGLL/ACAD9/PCCB/ACOX3/SCD5/ADH5/BDH2/CYP2U1/HADH/MSMO1/CYP4V2/ACSL6/ECI2/ELOVL2/TNXB/HSD17B8/PEX7/AIG1/ACAT2/TWIST1/CROT/PNPLA8/CAV1/AKR1B1/PRKAG2/INSIG1/MID1IP1/RGN/HSD17B10/ASAH1/LPL/LYPLA1/PEX2/DECR1/PLAA/ANXA1/PTGR1/CRAT/HSD17B12/NR1H3/FADS2/FADS1/FADS3/GSTP1/NUDT8/ACAT1/PHYH/ECHS1/TNFRSF1A/PRKAG1/PTGES3/APPL2/PRKAB1/ACADS/CRYL1/PIBF1/PCCA/IRS2/DCAF5/PTGR2/ABCD4/IVD/HACD3/ETFA/ACSBG1/KLHL25/DECR2/ECI1/NDUFAB1/CES2/NCOR1/ACLY/ACBD4/PDK2/SOX9/ACAA2/ABHD12/ACSS2/EIF6/ACOT8/GPX4/ALKBH7/GCDH/TECR/ILVBL/SLC27A1/NUDT19/ECH1/SIRT2/AKT2/PLA2G4C/CPT1C/NR1H2/ETFB/SLC27A5/XBP1/MCAT/CBR1",124
"120","Upregulated","BP","GO:0006487","protein N-linked glycosylation","32/4048","70/18870",5.03371745542209e-06,0.000258229705463153,0.000230314651293698,"DDOST/MAN1C1/ALG6/ALG14/KRTCAP2/OST4/RFT1/ALG3/SRD5A3/TMEM165/OSTC/B4GALT7/MGAT1/PGM3/NUS1/ALG13/ALG2/DOLK/TMEM258/ALG8/DPAGT1/ALG5/UGGT2/DAD1/MGAT2/FUT8/NUDT14/ALG1/RPN2/DPM1/PMM1/ALG12",32
"121","Upregulated","BP","GO:0016226","iron-sulfur cluster assembly","18/4048","30/18870",5.20391199761284e-06,0.000260476057141223,0.000232318168675596,"BOLA1/NFU1/BOLA3/HSPA9/LYRM4/ABCB7/FXN/ISCA1/MMS19/GLRX3/ISCU/ISCA2/GLRX5/NUBP1/NDUFAB1/CIAPIN1/NFS1/HSCB",18
"122","Upregulated","BP","GO:0031163","metallo-sulfur cluster assembly","18/4048","30/18870",5.20391199761284e-06,0.000260476057141223,0.000232318168675596,"BOLA1/NFU1/BOLA3/HSPA9/LYRM4/ABCB7/FXN/ISCA1/MMS19/GLRX3/ISCU/ISCA2/GLRX5/NUBP1/NDUFAB1/CIAPIN1/NFS1/HSCB",18
"123","Upregulated","BP","GO:0034620","cellular response to unfolded protein","38/4048","89/18870",5.23055841175837e-06,0.000260476057141223,0.000232318168675596,"CTH/ATF3/ERLEC1/NFE2L2/HSPA1A/BAK1/PACRG/HERPUD2/TBL2/RHBDD2/DNAJB9/COPS5/DERL1/CREB3/HSPA5/OPTN/BAG3/TM7SF3/TMBIM6/FICD/HSPB8/TMED2/SERP2/TMTC4/EIF2S1/PIGBOS1/PARP6/STUB1/BFAR/HERPUD1/DERL2/CDK5RAP3/DDRGK1/VAPB/PPP1R15A/BAX/XBP1/ATF4",38
